,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"1 mass flow, kg/h"
9262,28.0,3695.0,3357.0,0.7144808658183562,0.0309466873796104,0.1343376197186155,0.0815618602705901,0.0166212355797728,0.0132525639766739,0.0087991672563805,3357.0
577392,16.0,3636.0,14444.0,0.6194834530653877,0.0611281397277961,0.1403293525685988,0.1379056998649882,0.0190335327025439,0.0066904167527268,0.0154294053179583,14444.0
331580,12.0,4349.0,21504.0,0.5943790511918792,0.1269421441041414,0.1164408758707947,0.1116621100243361,0.0259780718894043,0.0171104106624348,0.007487336257009,20852.209484562365
596699,-15.0,4800.0,18475.0,0.8042777725773488,0.0209498595282085,0.047994650165859,0.0673301273481631,0.0299538041919442,0.0212888236235401,0.0082049625649362,17215.750676871947
311889,39.0,3586.0,5376.0,0.7836812806566399,0.0534005923451099,0.0501838334785877,0.0515206571225159,0.0234901828467452,0.0231371046526709,0.0145863488977301,5376.0
315823,11.0,3772.0,10719.0,0.6884748838225762,0.0719604976763386,0.0680109249817718,0.133580229317958,0.0077361833825678,0.024394772692319,0.0058425081264686,10719.0
501752,35.0,4335.0,12856.0,0.6772293533067162,0.0230177720395696,0.1277350647686011,0.1142516984389084,0.0334031207078554,0.0061088988122512,0.0182540919260978,12856.0
476676,19.0,3824.0,8096.999999999999,0.6660006461382902,0.1234999253617192,0.0865818070850718,0.0796754441547956,0.0158843969725238,0.0138354629568506,0.0145223173307484,8096.999999999999
418479,-16.0,4410.0,3854.0,0.6792579420998018,0.0896316564833385,0.148282185290242,0.0449049609392727,0.0151619361958333,0.0125542885738194,0.0102070304176919,3423.164507898866
180022,-5.0,3613.0,16715.0,0.61304689917762,0.1102977406755112,0.1619678637049417,0.0582566366417347,0.0372344899440369,0.0073731597009478,0.0118232101552076,15082.503263900358
97032,8.0,4179.0,17470.0,0.6156926802216668,0.1435022168691216,0.0968330380860815,0.1178976866828231,0.014155851169597,0.0051747766319842,0.0067437503387255,17470.0
601943,-5.0,4212.0,23308.0,0.6974152389794004,0.1045063925329487,0.0817107901100863,0.064122560383911,0.0157408626906879,0.016805286144234,0.0196988691587314,21987.502823238778
129027,0.0,3774.0,5154.0,0.644971453367926,0.1344862091726512,0.033298657601403,0.1524102506959242,0.007256582572339,0.0118178259095678,0.0157590206801883,4811.12803468378
53847,10.0,4214.0,23652.0,0.5816741587361639,0.0998752987192205,0.1340398683834355,0.1419564380778136,0.0082455499758874,0.0166376832418127,0.0175710028656662,21631.46272657253
416801,-1.0,3608.0,19088.0,0.7087678773186312,0.0406123316038437,0.0748930087440007,0.1266481656901176,0.0130377005478429,0.016675570621062,0.0193653454745018,17790.27436245822
25248,13.0,4122.0,11459.0,0.6813712435056035,0.1329560922676587,0.0360270638918371,0.0770922133307664,0.0367450182925379,0.0203485635659221,0.0154598051456738,11459.0
323301,7.0,4850.0,18052.0,0.5938290194331847,0.0700975560430079,0.1484139245418169,0.1150637912190573,0.0397688272205328,0.018256981124157,0.0145699004182432,15572.136451829756
501551,17.0,4710.0,14090.0,0.5889851007754439,0.1062572203579819,0.1224802981097786,0.142602010528719,0.0178456932336195,0.0070120832158664,0.0148175937785903,13795.443286356633
113679,36.0,4832.0,10406.0,0.5749260145402048,0.1202167085735625,0.1264711455073024,0.1259323555359252,0.0234479107056415,0.0102997260415685,0.018706139095795,10406.0
340925,26.0,3944.0,2633.0,0.6272657361859906,0.0716005546250735,0.1952558226943729,0.0493716002239463,0.0141829293040151,0.0163556113917417,0.0259677455748598,2633.0
128801,11.0,4258.0,22827.0,0.5913320534552676,0.0700163829232597,0.186047121197732,0.1022650229786738,0.0240142139958892,0.0195521401452812,0.006773065303896,21391.9129476192
13584,-22.0,4294.0,23187.0,0.6205947560594728,0.1185086392174403,0.1082386725403173,0.0973187794742416,0.0179945535134592,0.0206861614952795,0.0166584376997891,17837.09936276031
168480,-9.0,3855.0,4351.0,0.62701409123589,0.104200637663531,0.0882428087442935,0.1418046173770118,0.022636368508927,0.005021064100443,0.0110804123699034,3707.08253996322
377547,42.0,4473.0,3281.0,0.5581365065930455,0.1595189687770691,0.09279647040514,0.1585728989503544,0.0075939558180898,0.0075770320529523,0.0158041674033487,3281.0000000000005
600608,49.0,4055.0,16808.0,0.7079017700949394,0.0616863125167366,0.1191379819843459,0.0646198542435066,0.0166656030560211,0.0133653538340606,0.0166231242703899,16808.0
368459,38.0,4396.0,16298.0,0.6537455803485173,0.0476142110298809,0.1318643298366373,0.1035449221809096,0.0298598923712154,0.0146894014431451,0.0186816627896941,16298.0
312814,22.0,3654.0,12726.0,0.6134365169503755,0.073852919086624,0.1846609702479866,0.0754384766633416,0.0182803919535615,0.0091633258103397,0.0251673992877709,12725.999999999998
493836,20.0,4012.0,16046.999999999998,0.7059584584520688,0.087349554298661,0.0771714521393458,0.0687402880830901,0.0263419986320442,0.0122345311421988,0.0222037172525912,16046.999999999998
502104,43.0,4683.0,13904.0,0.6232470569446492,0.0690795915029808,0.1767373364698866,0.0732923065678794,0.0246591807034851,0.024231389977841,0.0087531378332774,13904.0
442414,-16.0,4663.0,9954.0,0.5763222824762646,0.1744599958161829,0.0913287222824951,0.1211028376107881,0.0058983241186629,0.0237576301785051,0.0071302075171011,7706.887548224559
47640,16.0,4041.0,1148.0,0.687901527090556,0.1471509064253855,0.0509919870697404,0.0896518705465247,0.0091137031339689,0.0056219838101049,0.0095680219237195,1148.0
387098,-16.0,3757.0,13761.0,0.645949787667297,0.0741340799602325,0.1681227158269881,0.0484956289534589,0.0320815336474541,0.0115525747313086,0.0196636792132604,11495.48180334152
223546,46.0,4483.0,5711.0,0.6762460131714708,0.0932250876926491,0.0931625539630002,0.1022485710208142,0.0099051845247414,0.0062652101450047,0.0189473794823191,5711.0
483792,-12.0,4862.0,17688.0,0.6118687133579953,0.1239834483910914,0.13981413261615,0.086373632878573,0.0083046350572304,0.0107031568786539,0.0189522808203055,14556.159593594655
1888,-2.0,3524.0,1627.0,0.6318716703029378,0.1185102738177729,0.0860039004251621,0.1048701862389901,0.0206465760700582,0.0155671400148267,0.0225302531302516,1477.6320921358924
189021,50.0,4262.0,7894.0,0.6556945170141518,0.0493688153632414,0.1377040272611196,0.1067013271636485,0.026213141225565,0.0193954463907655,0.004922725581508,7894.0
601513,-22.0,4372.0,24205.0,0.6472344471806261,0.0306772173055585,0.1286945334672662,0.1392535889064829,0.0207421469679506,0.0238029882045624,0.0095950779675532,17800.176377470612
402860,13.0,3537.0,2546.0,0.6368967298270103,0.0368184820509408,0.1665215670808756,0.1139500633765347,0.0173299465762351,0.0073270862116873,0.021156124876716,2509.9658833821086
325957,30.0,3649.0,11956.0,0.5929516160804739,0.0358412009126342,0.1793148759179171,0.1443253977406181,0.0133201778872377,0.0207219553025417,0.0135247761585771,11956.0
94069,-10.0,4597.0,15167.000000000002,0.6422337153745584,0.0410840876198848,0.1634083750627862,0.1121781733845702,0.0066452279192022,0.0139972044831648,0.0204532161558331,12320.151769767244
534614,12.0,4730.0,9779.0,0.6948222290889423,0.0418004590562283,0.0958272465597008,0.0737429512614061,0.0431134529374986,0.0286014553996991,0.0220922056965244,9371.125839486396
106153,14.0,4148.0,18479.0,0.7301154545408955,0.0648486559249342,0.0653604631357342,0.0803602227157856,0.0172621682212684,0.0240873061293616,0.0179657293320204,18479.0
100229,-22.0,4648.0,1570.0,0.6945402636213301,0.0720208801080971,0.0621175550407989,0.1311724791512445,0.0058004232505739,0.0153769594270688,0.0189714394008863,1283.3521593965725
93690,-21.0,3653.0,24616.0,0.7018424926537844,0.0511892099475613,0.1094583416903628,0.1000425592883172,0.0231674259919437,0.0070394208792801,0.0072605495487503,21016.874721631542
408173,-15.0,4026.0,8473.0,0.620140177444993,0.1378226201712836,0.1372069607121512,0.0558082776248948,0.0242579744244279,0.0095673226279834,0.015196666994266,7220.897498665166
170637,38.0,3830.0,24541.0,0.6583068637833807,0.0360052318605444,0.1097546827116492,0.148375480414159,0.0082580839490516,0.0221998966860127,0.0170997605952021,24541.0
447407,3.0,4235.0,11566.0,0.7394341502119304,0.0837836863189553,0.0376792624816829,0.0797785262746705,0.0393391227360257,0.0080724709403399,0.0119127810363949,11562.743153270134
504491,22.0,4151.0,13717.0,0.5242467251009603,0.1627435080726473,0.1714771499961201,0.0894671642746422,0.0244378418167525,0.01446051671637,0.0131670940225074,13717.0
109134,35.0,3605.0,21919.0,0.6419483517225516,0.0314686637422566,0.1175895303987561,0.1575490697675319,0.0105014707741064,0.0186865557362608,0.0222563578585362,21919.0
459166,44.0,4548.0,16727.0,0.5453354721457595,0.156152046379987,0.1143801344028734,0.1330242876735235,0.020906693120453,0.0069168746522764,0.023284491625127,16727.0
334768,10.0,4026.0,22630.0,0.5696049325536853,0.16076457114447,0.0401615483005546,0.157289795708692,0.0292213036287348,0.0153892474547269,0.0275686012091363,20401.42169559237
27848,9.0,4452.0,15455.999999999998,0.659557036043713,0.0549811716264238,0.1179608079612564,0.1303374425504586,0.0112919780040467,0.011349902070532,0.0145216617435693,14886.59934715885
483804,-4.0,4745.0,17524.0,0.6677554021121292,0.1122451922530938,0.1392730365186518,0.0589667007713938,0.0110041023398132,0.0042199829916774,0.0065355830132402,17083.837293714067
236674,-7.0,4305.0,20506.0,0.6481713129492487,0.1312277767919579,0.0608563384021792,0.1283048595385139,0.0079043232190435,0.0088836301302975,0.014651758968759,18433.34730869989
390678,22.0,3925.0,16455.0,0.6205396553437429,0.114346048919144,0.1268836692452775,0.0744652576082278,0.0186605445307495,0.0197722942779126,0.0253325300749455,16455.0
135195,30.0,4889.0,14217.0,0.7045238261476722,0.1034627113965223,0.0755946240437455,0.0916699643086928,0.0085483338002477,0.0050397446140797,0.0111607956890395,14217.0
276600,23.0,3939.0,11289.0,0.6808064859149867,0.1274339931323158,0.0437897149799726,0.0920316555330556,0.023300926580061,0.0158500464925725,0.0167871773670355,11289.0
50172,35.0,3623.0,8867.0,0.6514956257167385,0.1431527510200391,0.0836992149522668,0.0779715962829508,0.0110348046123848,0.0253556810213878,0.007290326394232,8867.0
544974,3.0,3879.0,21983.0,0.7122587766243861,0.0616189388178903,0.0521100606917158,0.1062473450120097,0.0341576492825228,0.0195335680400416,0.0140736615314334,21025.062411088547
481063,44.0,4621.0,19725.0,0.6314845077211527,0.0966401957677427,0.0924796164602256,0.1146840488433028,0.0349902999104533,0.0123974022419422,0.0173239290551803,19725.0
441141,18.0,3636.0,9764.0,0.6301830984970874,0.0981266398325666,0.0773072449849013,0.1252489360435251,0.0374149041656063,0.0181542065327904,0.0135649699435223,9764.0
506367,40.0,4080.0,4580.0,0.6219387525796473,0.1140333294279266,0.102872916838212,0.1130734185153477,0.0132575100069417,0.0173328308775137,0.0174912417544107,4580.0
262377,26.0,3961.0,1639.0,0.682339362931158,0.1102495741297295,0.0736079103126756,0.0828355400712495,0.0272057729349306,0.0050017886951737,0.0187600509250828,1639.0
573276,50.0,3771.0,24600.0,0.6048185751654748,0.1094645676102881,0.1600319534023652,0.0582882585081436,0.030724028658094,0.0214413086252217,0.0152313080304123,24600.000000000004
214715,47.0,3761.0,10255.0,0.6564492706812537,0.1302564736592206,0.0810465132865498,0.1083860243376147,0.0065836303627525,0.0120086680265222,0.0052694196460861,10255.0
188935,30.0,4603.0,18250.0,0.6599895356406498,0.1123700336762235,0.1356636887861324,0.0534940991688042,0.0146256854473618,0.0144411244954748,0.0094158327853534,18250.000000000004
168627,9.0,3663.0,20671.0,0.6698035926468019,0.0734088348639315,0.1154079047696404,0.1000659641127608,0.0077823691629085,0.0219813299646643,0.0115500044792926,20598.828423214647
391790,21.0,3736.0,18038.0,0.7320255911685808,0.0883884502560976,0.0727168229796681,0.0545122158910439,0.0304234842321035,0.0050328348601279,0.016900600612378,18038.0
409783,12.0,4770.0,10083.0,0.7507146201686388,0.0319455496658716,0.1350626504410927,0.0458217441357936,0.0087021062147607,0.0220677876443492,0.0056855417294932,10083.0
1853,-15.0,4522.0,23460.0,0.62574541245819,0.1053049389508736,0.1223932630291686,0.0861090690731727,0.03031931640465,0.0189815018878904,0.0111464981960543,18877.39596690852
215344,33.0,4477.0,24401.0,0.7379272275320207,0.0262755384432338,0.1311124334117941,0.0763952240447291,0.0106543005885074,0.0124725272129366,0.005162748766778,24401.0
36385,2.0,4371.0,19662.0,0.6147251363580026,0.1248764711558253,0.1337895110720162,0.0701896891822472,0.0259133057953444,0.0132910115700245,0.0172148748665395,18170.065155829187
306761,26.0,4771.0,1375.0,0.5444964530259885,0.1159259470495928,0.1659234550122531,0.1420257974212276,0.0045313349514043,0.0059302786288696,0.0211667339106636,1374.9999999999998
165230,19.0,4076.0,10511.0,0.6357533441535659,0.126694777599578,0.1187297350695694,0.0664320156764451,0.0297208696311991,0.0164821452021359,0.0061871126675063,10511.000000000002
49390,13.0,4684.0,11904.0,0.5533284757518542,0.1546472753129817,0.1394398521429129,0.0938702777970154,0.0295605335971953,0.011442330833443,0.0177112545645973,11197.980440322784
506682,-11.0,3503.0,23735.0,0.5554788949575258,0.146941347592236,0.1701714982903314,0.0851585594437407,0.014895296130839,0.0067417469509018,0.020612656634425,19350.99926715013
401115,10.0,4107.0,14049.0,0.6517862096178684,0.1338272373686717,0.0874256041088319,0.0650913751623386,0.0336973444028024,0.0063973296529,0.0217748996865867,14049.0
397317,-21.0,3773.0,7413.0,0.646627297197646,0.1044420157666398,0.1289184656096408,0.0752306855805439,0.0258681869715656,0.0111021179944343,0.0078112308795295,6139.6633612751575
101190,21.0,4247.0,5331.0,0.6838865591396573,0.1023685496380549,0.1222876928720014,0.0328279380288284,0.0320300620389164,0.0138575759368353,0.012741622345706,5331.0
306302,-21.0,3556.0,21191.0,0.5794796377688477,0.0756866507274387,0.1509675726816433,0.1103520871100446,0.0426088735870411,0.0178170795079485,0.0230880986170359,14920.281787861864
136891,-15.0,3726.0,19839.0,0.6920734112807654,0.0752206377729416,0.1286395459093104,0.0449947641306722,0.0334497954117635,0.0107191525090202,0.0149026929855264,17755.71347477794
567215,-24.0,3848.0,3677.0,0.7502432081218006,0.0591314049479579,0.0491860820246119,0.092224259571491,0.015573507290345,0.0123339570803146,0.0213075809634787,3222.5535465353214
136757,-24.0,3820.0,2661.0,0.595908400954404,0.0437520308452871,0.1613419257916114,0.138249905760968,0.0202013791425443,0.0198877605414549,0.02065859696373,1815.372199404907
43279,-8.0,3513.0,11739.0,0.7982491321337284,0.0665971254037477,0.0515369796635076,0.0471086849316437,0.0078707701826326,0.0085090316628727,0.0201282760218669,11651.463822764985
576573,25.0,3604.0,18447.0,0.642239940725663,0.0768913514175497,0.1056404320208141,0.1380696631875347,0.0192640128025638,0.0079577608908211,0.0099368389550532,18447.0
359540,28.0,4448.0,7586.0,0.6962421614723955,0.1147153498807759,0.0983904831523507,0.0450413544258988,0.0231033166655816,0.0132854766029439,0.0092218578000533,7586.0
269272,30.0,4556.0,4173.0,0.6514165612946139,0.1128691396968417,0.0573917000662904,0.134888063405851,0.0241031156343859,0.0096079986614885,0.0097234212405284,4173.0
237733,-8.0,4421.0,1359.0,0.6076684578354736,0.1304178697667959,0.1333581638647557,0.0791332399635637,0.0281585405809294,0.0170151678772959,0.0042485601111855,1167.4654454638896
206884,10.0,4686.0,21549.0,0.6361923233340574,0.1497409207196701,0.0968921570599137,0.0679899768129316,0.0169861075080696,0.0233798419779642,0.0088186725873933,21549.0
410751,-9.0,4700.0,7693.0,0.7278974139024975,0.0660725893816882,0.0525116842250262,0.0905740062011524,0.030575869204354,0.0193379080673675,0.0130305290179139,6993.14179678192
169665,37.0,3889.0,20566.0,0.5830401622571428,0.0419680796518136,0.1838945852802273,0.1326452248716617,0.0282915441509822,0.0057479177192737,0.0244124860688984,20566.0
230188,45.0,3679.0,1299.0,0.7449065579545828,0.0226030659255467,0.0612308122420248,0.1379926235838952,0.0062987710783617,0.0212262368031712,0.0057419324124172,1298.9999999999998
257320,-17.0,3675.0,15164.000000000002,0.6015569636845528,0.1841266301331509,0.0576624855050225,0.1013046370038133,0.0262283082182602,0.0197364214145505,0.0093845540406497,12650.416293517224
247844,-6.0,3586.0,3919.000000000001,0.7526882739852763,0.0497051732295451,0.0315455303472363,0.1409619910960716,0.0133369290133888,0.006575214229287,0.0051868880991946,3799.344789270672
252073,-7.0,4437.0,13214.0,0.6285935559901282,0.1155211636409534,0.1328931114706461,0.092789463084536,0.0044783354604048,0.0086388967172283,0.0170854736361031,11689.646584286023
592527,-14.0,4638.0,5733.0,0.663717229684528,0.1381274078278614,0.0673142854511092,0.0760689590340535,0.0245163917667638,0.013279606284357,0.0169761199513266,5034.496922994855
485734,-6.0,4611.0,22016.0,0.6595458742451223,0.0588328497356045,0.1112810783224373,0.1386392720019387,0.0052628239745887,0.011259471676726,0.0151786300435821,19014.443613118183
469559,-5.0,4052.0,5547.0,0.788122369122222,0.0232073057469244,0.0783938455255602,0.0615984122522652,0.00537793600149,0.0225260171556374,0.0207741141959005,5351.617821664438
101082,13.0,3660.0,3827.000000000001,0.6247680023874735,0.0935668527328125,0.1153224653603763,0.1231277793034837,0.021841126761611,0.0150326475269667,0.0063411259272761,3827.000000000001
504036,14.0,4562.0,18772.0,0.664673157750997,0.0533316150642167,0.1265474236587212,0.0907025172770238,0.0331891459014926,0.0123524670232538,0.0192036733242946,18515.367691924617
361668,14.0,4132.0,18697.0,0.6609464360691216,0.1031696994952225,0.1181897189491443,0.0783649898426946,0.016240604139067,0.0090284480545914,0.0140601034501585,18697.0
332942,41.0,3522.0,12841.0,0.7168761130816307,0.0382403743687229,0.0419092948214846,0.1520306565201645,0.0095059938440747,0.0197311088097938,0.0217064585541284,12841.0
275132,3.0,4352.0,19302.0,0.5602648984124297,0.1225689558813622,0.1602917809318362,0.1383105695337959,0.0049050554251038,0.0080981597518276,0.0055605800636444,16986.275928061295
157485,-3.0,4824.0,4232.0,0.7028702149838708,0.0457813124528917,0.0970900991536645,0.0706942049394228,0.0362438610825303,0.0207497641974406,0.026570543190179,3784.846121431901
415408,-17.0,4481.0,19242.0,0.6178650498585977,0.1198636632877277,0.1138947959531862,0.1039643863426579,0.0246771421485965,0.0067229931355865,0.0130119692736473,15319.48915500147
54904,43.0,4585.0,10636.0,0.626024446161216,0.0530923866253798,0.1249756397790905,0.1544298480892226,0.0255820024585059,0.0057312422581257,0.0101644346284592,10636.000000000002
82450,-23.0,4778.0,17986.0,0.6673767982910973,0.0605093569745529,0.1453631629611872,0.0481253377236173,0.035075921256052,0.0195484995486332,0.02400092324486,14027.407142982816
515933,28.0,3885.0,16395.0,0.5573135366598393,0.1770853701517529,0.1651481659657286,0.0493387517789611,0.0334376503522876,0.0096664031329631,0.0080101219584672,16395.0
498880,4.0,3582.0,12357.0,0.7152095422332045,0.0795983172896962,0.0400400793229123,0.1192635213160151,0.027213051909595,0.0042235039038544,0.0144519840247219,12306.52623437768
20040,39.0,3886.0,10182.0,0.6880342149305687,0.0950428351443928,0.1328942359131947,0.0480223349436772,0.0122628541675521,0.0104983483298753,0.0132451765707389,10182.0
315689,42.0,4489.0,20265.0,0.567343701399571,0.1428881857255413,0.1449703294872003,0.0961923045685907,0.0348093612917189,0.0090947131883467,0.0047014043390308,20265.0
18344,14.0,4842.0,2218.0,0.6742290666269031,0.1648774003491157,0.044256780983452,0.075161673156687,0.0103321115986396,0.0207026067471657,0.0104403605380369,2218.0
438294,10.0,4393.0,8444.0,0.6584822809380327,0.1210329157726972,0.106506619156386,0.0672769648429224,0.0178252944332543,0.0173987070732303,0.0114772177834769,8444.0
268566,-14.0,4509.0,13584.0,0.6792335789494881,0.0725232838432636,0.0844786043076082,0.083982072268585,0.0398778877568531,0.0176016237838371,0.0223029490903645,11370.122949746024
421631,12.0,4639.0,22008.0,0.5171561549765004,0.1313745631620664,0.1578360075180982,0.1426812287471156,0.0301399087911938,0.0137370789669739,0.0070750578380518,19072.40203360031
13165,25.0,3853.0,1127.0,0.6566834915853623,0.0623248784925785,0.1166856919558052,0.1172703521477118,0.0106479373946241,0.0174186026492807,0.0189690457746373,1127.0
440300,-6.0,4782.0,11550.0,0.6436864022122172,0.0379404556764498,0.1474611472926709,0.1127369639780246,0.0351683370340987,0.0076853361592394,0.0153213576472991,9533.75661406318
416603,-14.0,3650.0,7255.000000000001,0.6899575732364432,0.1087502421951693,0.0644058189846626,0.0522697228050876,0.0386155159257974,0.0294030412796886,0.0165980855731508,6443.025136128857
522545,13.0,3871.0,9764.0,0.7156187103393712,0.0751571132695064,0.1397804065824186,0.0363356930636235,0.005185637098685,0.020254714186785,0.0076677254596101,9764.0
527062,17.0,4737.0,12788.0,0.6137927756387614,0.0784947295256385,0.180873406498845,0.0654172850978713,0.0225131037279906,0.0251837214978985,0.0137249780129944,12649.069727966153
591975,-22.0,4466.0,12674.0,0.699613772506112,0.1214617533466842,0.0753836279252424,0.070541058207882,0.0128355574378921,0.010722694978001,0.0094415355981863,11252.663940934315
23422,49.0,3659.0,4529.0,0.6806973601607033,0.0540746392662038,0.1725704548018574,0.0581198907617898,0.0058315497898783,0.0131027918451316,0.0156033133744353,4529.0
449699,42.0,4353.0,18093.0,0.6129902091845356,0.1287588144846969,0.0381947831509121,0.1622766375928515,0.0222182845099271,0.0243656113911402,0.0111956596859363,18093.0
232664,49.0,4526.0,22897.0,0.7688248761208868,0.0617386315846024,0.0678688722982656,0.0430970173846307,0.0327064272732476,0.0129001787291626,0.0128639966092038,22897.0
78685,31.0,3943.0,17627.0,0.6615831919018785,0.0772822547897484,0.0611669066555764,0.1492668953867975,0.0150161287616346,0.0177342555294062,0.017950366974958,17627.0
203294,-1.0,3623.0,19470.0,0.6034327519421535,0.0519061739592768,0.0955075808281964,0.173944539245263,0.0420028861767105,0.0077731985022762,0.0254328693461233,15806.277873590076
580725,28.0,4116.0,22637.0,0.7933904172858284,0.0655853516834094,0.0279298029371202,0.0604625986466587,0.0344457214442744,0.0074946837802799,0.0106914242224289,22637.0
325275,-13.0,4853.0,4110.0,0.7109986695719925,0.0653179811754787,0.0907697636785258,0.074853394652378,0.0309410034926118,0.0073507065050846,0.0197684809239282,3636.854074261473
592378,37.0,4862.0,13254.0,0.7282870045860458,0.033099799825823,0.1140032844608698,0.0878930888078303,0.0090742094823697,0.0152890690889776,0.0123535437480835,13254.0
462142,30.0,3561.0,5493.0,0.5938855940946449,0.093119258136312,0.1552097117537671,0.0912650601116474,0.0295063548056474,0.0193688018567421,0.0176452192412387,5493.000000000001
72056,-14.0,3683.0,18994.0,0.7347377434799208,0.115371441690964,0.0811916516338979,0.0394879055433253,0.0076585751478443,0.0110282018381724,0.0105244806658748,18542.72633700292
535043,18.0,4059.0,15637.999999999998,0.6690246651231843,0.1402203877171831,0.0735930023993861,0.072071120880224,0.0104739516056068,0.0186971601689258,0.0159197121054898,15637.999999999998
203613,-2.0,3791.0,16642.0,0.734965077917794,0.0791270004977384,0.0662901549195578,0.0696634418029898,0.0138737208870269,0.0158620775315806,0.0202185264433123,16180.97210650717
135608,45.0,4164.0,19702.0,0.5971808826331876,0.1047114481764358,0.1069294606756315,0.1428873437865132,0.023035576282546,0.00958482448582,0.0156704639598656,19702.0
460484,48.0,4092.0,13592.0,0.7355059822604585,0.0970676743686249,0.0432643143387617,0.0823298058620475,0.0194683988981616,0.0087490579587951,0.0136147663131501,13592.0
293034,29.0,4745.0,8407.0,0.7388063788330805,0.0857454900238918,0.0617278299738464,0.076777262749107,0.008174595881621,0.0220277866955609,0.006740655842892,8407.0
445981,25.0,3658.0,18919.0,0.6944598870991964,0.0456793737481383,0.1589192679152953,0.0486287649398881,0.0364214883706809,0.0088729196923382,0.0070182982344625,18919.0
375570,22.0,4402.0,13450.0,0.6351336599944157,0.1234103453329289,0.1104230772740505,0.0853900667881905,0.0066417900345145,0.0265101686393979,0.0124908919365017,13450.000000000002
167120,28.0,4431.0,11370.0,0.7079898113639828,0.0936680938406372,0.0352949376668485,0.1069737662250616,0.0312058655206445,0.0105181257211307,0.0143493996616943,11370.0
182272,1.0,4234.0,1401.0,0.7153320652706561,0.0515874507003309,0.1215039682453837,0.0771636913841931,0.0218232593524526,0.0076545303560811,0.0049350346909026,1398.273678900774
373002,18.0,4095.0,17283.0,0.6574246554569931,0.0317015466142059,0.0955734168737579,0.1410281057928689,0.0311642576655063,0.0267602003495417,0.0163478172471255,16852.44427942693
432690,20.0,4525.0,6094.0,0.7015925646043625,0.0904701086752068,0.0370018015372507,0.1203237888254256,0.0310962306020522,0.006905453000995,0.0126100527547068,6094.0
166148,-16.0,4336.0,13064.0,0.6001015735079618,0.1024806092145203,0.1273459028087488,0.1087352620935625,0.0375489917924846,0.0172375402438467,0.0065501203388747,9951.393266764557
224450,-2.0,4288.0,24795.0,0.6439351751086622,0.0669712691382297,0.1115250350881175,0.1448269927067358,0.0048220564379532,0.0084429457376389,0.0194765257826624,21809.15040919192
198702,32.0,4319.0,20613.0,0.6031522508493069,0.0843635310256435,0.1681642509479321,0.0762851774053798,0.0440008167552211,0.0180929953591829,0.0059409776573334,20613.0
148485,33.0,4867.0,15168.999999999998,0.6850473009371558,0.0276861831622622,0.1689900911314351,0.0840045718281999,0.0077368255127338,0.0061359291598423,0.0203990982683708,15168.999999999998
245477,20.0,4545.0,15850.0,0.6540571030869329,0.1365755195637897,0.0608570257224072,0.114669082051298,0.0152077383321336,0.011796410224049,0.0068371210193894,15850.0
305423,43.0,4264.0,22692.0,0.688905015894383,0.0804147181200905,0.0549062188597972,0.1446725302257562,0.0162425537321538,0.0098098649935782,0.0050490981742408,22692.0
469740,-19.0,4303.0,6696.0,0.6897617380084936,0.104245329232664,0.1129280978392382,0.0586188867878504,0.0132483731198122,0.0088082258380421,0.0123893491738991,5956.611276430793
549558,-6.0,3911.0,21762.0,0.5599646109907496,0.1229484496101795,0.1314401165471026,0.1496362681053477,0.0115944599327265,0.0194448861775588,0.0049712086363351,17455.16477420077
210920,-13.0,4266.0,8194.0,0.6020652062640751,0.0887910181521348,0.1357391929820821,0.1266160367763996,0.0259268145531662,0.0071248716938966,0.0137368595782455,6366.8777228086365
157908,13.0,4225.0,23217.0,0.6593240944493859,0.0940516292700865,0.0440581322606381,0.1227911686835145,0.0409062740820036,0.0125652470055938,0.0263034542487776,22405.027980288225
160523,9.0,3958.0,20591.0,0.7025974339942541,0.0972353832192361,0.1183725464848903,0.0364158215964363,0.0202321300270876,0.0152503032510897,0.0098963814270057,20591.0
66682,43.0,4869.0,20754.0,0.6490242613521691,0.1090552031559588,0.1206345217957083,0.0476482973828621,0.0337462543487511,0.0226789871244095,0.0172124748401408,20754.0
177213,16.0,3933.0,22751.0,0.6798304729233087,0.0852341925447977,0.1630641866659615,0.0411721265813637,0.0095946960429901,0.0112447476116382,0.0098595776299398,22751.0
214852,31.0,4602.0,24601.0,0.5892554568940845,0.1855318695071577,0.0971110832672995,0.0885893324015882,0.0165696813661061,0.0077892379803283,0.0151533385834355,24601.0
299900,2.0,4366.0,6082.0,0.6130134875732866,0.120017500984407,0.1079767433820423,0.1012414997312021,0.0255963801875629,0.0074038834618474,0.0247505046796515,5483.540095629269
244735,-2.0,4485.0,8210.0,0.7022543415679808,0.0208128128552029,0.1561219991476501,0.0695117579556796,0.023851245189185,0.0129404667857876,0.0145073764985136,7615.658458824803
468777,40.0,4409.0,12915.0,0.5425646981697307,0.1564419609933006,0.1110188628531158,0.1441950015971552,0.0109459320364338,0.0181875793541717,0.0166459649960918,12915.0
141327,34.0,3571.0,6379.0,0.6641263402900388,0.1043311112377269,0.1222919600437359,0.0725385851537691,0.014242133859093,0.0162042160678347,0.0062656533478011,6379.0
