,"4 temperature, C","4 pressure, kPa","4 mass flow, kg/h",4 Methane mass frac,4 Ethane mass frac,4 Propane mass frac,4 i-Butane mass frac,4 n-Butane mass frac,4 i-Pentane mass frac,4 n-Pentane mass frac,Q-104,"5 temperature, C","5 pressure, kPa","5 mass flow, kg/h",5 Methane mass frac,5 Ethane mass frac,5 Propane mass frac,5 i-Butane mass frac,5 n-Butane mass frac,5 i-Pentane mass frac,5 n-Pentane mass frac,"16 temperature, C","17 temperature, C","16 mass flow, kg/h","17 mass flow, kg/h",16 Methane mass frac,16 Ethane mass frac,16 Propane mass frac,16 i-Butane mass frac,16 n-Butane mass frac,16 i-Pentane mass frac,16 n-Pentane mass frac
615594,-47.0,2247.0,18666.0,0.6922422533176993,0.0355530328437025,0.1183991080786151,0.1288303154428594,0.0033620343142023,0.0053818661586764,0.0162313898442446,964.3618423522424,-20.0,4781.0,11885.0,0.1089093661345671,0.0431762446057749,0.1271550693861699,0.3869263875071442,0.2879724942536977,0.019387649618047,0.0264727884945988,-48.89341063488016,56.615026660043554,15779.079979061253,14771.920020938747,0.889706358291715,0.0351719546705085,0.0524377007941382,0.0217795427943069,0.000362352337313,0.0001846235767871,0.0003574675352311
129282,-31.0,2659.0,2638.0,0.6607522071842065,0.145027104246798,0.094331473832082,0.0716282303665516,0.005043180733089,0.0178412546472354,0.0053765489900371,677.1153126558152,0.0,4086.0,12654.0,0.0673736102734583,0.059540793847182,0.1684049038054863,0.2615931657521831,0.2952947976972568,0.0377899395142842,0.1100027891101491,-28.189617535764853,68.91458092671928,3551.9529642540383,11740.04703574596,0.7099532583539494,0.1522220187417631,0.091377356155942,0.0409073264133467,0.0020933513796131,0.0028454413519432,0.0006012476034423
362353,-27.0,2384.0,15978.0,0.6684440355995376,0.0349052397420513,0.1002788960680167,0.1563467750875618,0.0115032054272488,0.0103190343074931,0.0182028137680906,530.9367927105773,-32.0,3662.0,8138.0,0.1136025183629136,0.1130906798787668,0.1365773748478965,0.1552867674766694,0.3857191051278971,0.0196959634994116,0.0760275908064446,-29.8254105330291,33.08217941164611,13853.138272745393,10262.86172725461,0.8241947404070159,0.0380966817191704,0.0720906863593604,0.0599421297180436,0.003179892608563,0.0011207042172502,0.001375164970596
54663,-19.0,2409.0,16174.0,0.6865331869614512,0.0830396896138121,0.0375110583388929,0.1509646211244441,0.0092262432420373,0.01678530899971,0.0159398917196522,713.1503866381087,4.0,4166.0,12430.0,0.1436329117063469,0.0867255209615831,0.0259059222591672,0.3176510422886459,0.3207548483073958,0.0286116081246792,0.0767181463521817,-20.43789289196195,73.47562293334664,16864.124277085437,11739.875722914569,0.7601943084747718,0.100425200493211,0.0339120386249247,0.0939904521987786,0.0046061479872567,0.0040365013586601,0.002835350862397
208252,-10.0,2596.0,2227.0,0.6404200675890257,0.0916562296196495,0.1076805542928228,0.1370774680674478,0.0046228617677732,0.0090542334359932,0.0094885852272875,717.5406943033042,-9.0,3587.0,18374.0,0.1558554861072194,0.0330629891774327,0.0444623353673084,0.5127957565709109,0.2154283814796753,0.0286018473960583,0.0097932039013948,-15.305173717972195,49.73293296583773,5407.770466169193,15193.229533830809,0.7405249312784846,0.076170980207721,0.0585689765632909,0.105449680514604,0.0130571615570007,0.0033814881801121,0.0028467816987861
290477,-1.0,2116.0,1721.0,0.5787003851247272,0.0670589400526838,0.1550638120553589,0.1261437864378093,0.039052137105303,0.025635627135209,0.0083453120889087,503.3460987234287,-7.0,3940.0,14615.999999999998,0.0762586967113999,0.0909981424972182,0.1342389645762635,0.3702010365400157,0.248962632041944,0.0073958300238162,0.0719446976093422,-6.280462188375168,36.607744232831294,2937.12025443986,13399.87974556014,0.6366820857713017,0.12068591580128,0.1168600488332303,0.0877389406335602,0.0252695217878436,0.0100892847540248,0.002674202418759
375442,-24.0,2146.0,4702.0,0.5996384576940783,0.0705382437278049,0.1230648883488005,0.1458121911551186,0.0208692516062921,0.0234425766594629,0.0166343908084424,452.9675312523351,-3.0,4809.0,7685.000000000001,0.1249961291964134,0.0853389657375351,0.1006570872171022,0.1769796030131863,0.4323716864343138,0.0143537101886166,0.0653028182128323,-23.538086806373627,65.05896065218656,5016.174449470226,7370.825550529773,0.7437461003975215,0.0935155162819063,0.0925915864626261,0.0596152595324461,0.0062386583794191,0.0028555198387853,0.0014373591072953
512820,-45.0,2107.0,3980.000000000001,0.5911536786839221,0.0956897681058269,0.1385080358900258,0.1380399263658127,0.0111555275304966,0.0128839210234031,0.0125691424005125,843.7932539643268,-10.0,4668.0,18655.0,0.1319619133253035,0.102632698728347,0.141517351684338,0.2448065887843175,0.288514275812916,0.0181951416268954,0.0723720300378826,-37.54217621784528,44.80422786288256,6040.635362946982,16594.36463705303,0.7616369858785499,0.1331411855204001,0.0745601450352469,0.0282080101944637,0.0014897731129075,0.0005831829988452,0.0003807172595862
478766,-27.0,2759.0,16564.0,0.7290173915352445,0.0260181493515736,0.1208726155238087,0.0795632340906267,0.0150974813457754,0.0093771723403211,0.0200539558126497,996.5120840882096,-33.0,3561.0,17638.0,0.095090318358906,0.0640297397095142,0.1043128095259099,0.5158438128913067,0.1920675959924674,0.0248696972244297,0.0037860262974659,-32.42158266097783,38.408748448414144,16049.761636799758,18152.23836320025,0.8356216682488775,0.0282568154639402,0.0924582342817749,0.0355301003589468,0.0049837325803906,0.0012653867788528,0.0018840622872172
81077,-11.0,2297.0,10509.0,0.5747030935296783,0.1440652193256496,0.1508327732195459,0.0817935791544726,0.0202940812193895,0.0083869461355472,0.0199243074157166,567.040044153676,3.0,4375.0,10489.0,0.1274251108874509,0.0527707333757505,0.0273995243102427,0.4066986593586463,0.28123987265437,0.0772647185946093,0.0272013808189297,-13.979447396464424,71.80754563707546,11373.819344349218,9624.180655650773,0.6405498338175152,0.148170185303236,0.1359894436901582,0.0560236166419648,0.0117044996425143,0.0026648554718616,0.0048975654327496
302907,-7.0,2464.0,2375.0,0.6153130454221286,0.0543870966394755,0.1624041688590407,0.1217604032192924,0.0236589667066943,0.0047257739386853,0.0177505452146831,684.4478163787969,-27.0,3626.0,11109.0,0.0918888648783188,0.0765961395138793,0.086994690769461,0.5329541739025377,0.1347370922119589,0.0419118602806698,0.0349171784431741,-17.616273297617028,58.05601535851503,3309.93282520563,10174.06717479437,0.7215111244080629,0.0742890193536124,0.1191732208593207,0.0691460199919296,0.0112115321959335,0.0012059516172284,0.003463131573912
348031,-5.0,2066.0,23704.0,0.5641352081156512,0.1563682946384012,0.057129460598558,0.1548571969113985,0.0351595480843457,0.0120491873376929,0.020301104313952,566.0594166110261,-28.0,3576.0,12545.0,0.1532177057280348,0.1423682517381712,0.0482700282148463,0.0819175257022421,0.426639245902826,0.0697041545838957,0.0778830881299839,-6.607473753155432,25.61072629348473,23698.72854340693,12550.271456593056,0.635125173345719,0.1632864822026652,0.0528093239151572,0.114948248569106,0.0227565467164799,0.0047098594401668,0.0063643658107052
218436,-9.0,2101.0,12295.0,0.5901042855873178,0.1175191225757558,0.1128787659749626,0.1181023508054208,0.0382667233470178,0.0168231726950023,0.0063055790145227,370.3439465565193,-46.0,4081.0,4652.0,0.0982536632619652,0.104735496061502,0.0544051895925418,0.6224580138928718,0.0973770691812775,0.0101812276148068,0.0125893403950347,-10.179906620939846,49.51918245019863,11683.248029018512,5263.751970981491,0.6552757915612147,0.123224126179631,0.1043729677331048,0.0854595925735188,0.0238054291007167,0.0060669844584084,0.0017951083934053
55696,-49.0,2640.0,2023.0,0.6043411584763998,0.0554320476624475,0.150533826165505,0.155241317639391,0.010187202257388,0.0071697089692107,0.0170947388296577,401.0796764737979,-4.0,4075.0,6709.0,0.0845295977583418,0.0758403153267952,0.0560052929146711,0.3332328919500315,0.4090866415379275,0.0094004637422988,0.0319047967699339,-46.01695858921988,66.27190927878564,2086.895362693018,6645.104637306979,0.8360623989032577,0.0828527502604876,0.0591964345021574,0.0205661197190345,0.000845481313,0.00018744097359,0.0002893743284728
236257,-36.0,2354.0,2067.0,0.6710434267213161,0.1135196533928905,0.1360145967626728,0.0500699326153504,0.0112925141771448,0.0129375924069291,0.0051222839236961,79.88713522735722,-22.0,4191.0,1243.0,0.0739016556677042,0.0933626559101825,0.1609976925152738,0.111292942381718,0.5107638505319446,0.0361732905294841,0.0135079124636926,-38.90491113880111,46.79359102151034,1888.9619393294165,1421.0380606705828,0.7745500375864186,0.1158192443765948,0.0888621086949449,0.0166869081423741,0.0026423231578926,0.0011346204339976,0.0003047576077775
618931,-6.0,2479.0,2707.0,0.7633580858461251,0.0226934929926334,0.0493360514860354,0.1024149025786261,0.0312416145752458,0.0094791330825223,0.0214767194388116,218.6365912797156,-33.0,4594.0,3215.0,0.1404172644738821,0.0114854107690834,0.1923281760027018,0.2935994471308343,0.2218455255577502,0.0687446403212815,0.0715795357444661,-12.967150489955545,63.466516144505135,3059.3092459205395,2862.6907540794587,0.8110845062091734,0.0218057711055825,0.044659363451835,0.0831723453952607,0.0236601688592651,0.0053219480398656,0.0102958969390175
179925,-43.0,2768.0,10858.0,0.6267447670768312,0.1587507125800854,0.0517650532405205,0.1120398750314602,0.012540304634337,0.0123974872576448,0.0257618001791206,607.6852567675603,0.0,3810.0,14451.000000000002,0.1454158958149401,0.0574853327860663,0.1702050133142318,0.3661327592667929,0.116377110295709,0.0751031195012539,0.0692807690210059,-46.37592006627301,47.84040334162461,11115.706190279629,14193.293809720382,0.7814694386271857,0.1715908091083248,0.0244094190152814,0.0200057499617982,0.0014383990314195,0.0004618566535812,0.0006243276024088
504305,-10.0,2692.0,17172.0,0.723967007517972,0.0804284415939816,0.0751780051838659,0.0658089519648658,0.0312350717657908,0.0056840166204015,0.0176985053531221,790.7127768042501,-8.0,4094.0,15927.999999999998,0.1577125138732976,0.0531424276850741,0.1470736849709089,0.3509695011651825,0.2027252393889083,0.0286424741232499,0.0597341587933782,-15.021193803018662,61.36484225959231,19758.012942752943,13341.98705724705,0.7492041024794395,0.0841894112454012,0.0731168376808834,0.0569421857083491,0.0249043787763521,0.0032256221622537,0.0084174619473208
150080,-23.0,2473.0,6208.0,0.6935326505225355,0.0324034229539542,0.1546611877074712,0.0487451899754204,0.042192120418658,0.0132402359822247,0.0152251924397357,1276.4964997102309,-19.0,4014.0,22470.0,0.1652208321639019,0.0319251182315516,0.1161790608046358,0.3636917041991499,0.2540434126799034,0.0440333442026528,0.0249065277182044,-28.325772603458603,63.41045169402247,9670.491103556396,19007.50889644361,0.8050945078696791,0.0409818748440274,0.1099475676545442,0.0244832090569468,0.0156709579010862,0.0021063057966747,0.001715576877041
169700,-33.0,2462.0,21261.0,0.6783430819376415,0.043933094539794,0.0758983680221356,0.1518582155231026,0.014296255832442,0.0139593757810268,0.0217116083638571,1238.1266057009302,-12.0,3611.0,14834.0,0.0893385082853177,0.0299189270843028,0.0467003040984465,0.4099769076383376,0.3957673437389322,0.0218394439862044,0.0064585651684584,-36.3180028279248,73.60159724522913,18270.480470005645,17824.51952999436,0.8534762456455798,0.0472906117314977,0.0482157876484864,0.0458795150095644,0.0029782192904837,0.0010531306760808,0.0011064899983068
304210,-4.0,2657.0,7811.0,0.7717930009822814,0.0229453641978871,0.0633881196308735,0.0911820236525138,0.0250330538945666,0.01463120743862,0.0110272302032574,835.0248496885112,-39.0,4885.0,12311.0,0.0555301622153957,0.0757929747543945,0.0194087315973329,0.5801920676786787,0.1304766779061074,0.0656821754750929,0.0729172103729978,-10.42064401319385,62.01914697334382,8418.445388366024,11703.55461163398,0.7852395837811031,0.0295888848283202,0.0590546810965438,0.0836818228713026,0.0224322824426978,0.0117288427954258,0.0082739021846064
415238,-21.0,2697.0,16927.0,0.5851253384023031,0.097267074018554,0.1307348912798112,0.118583066849202,0.0400138714080791,0.0200993830958227,0.0081763749462277,866.4022705598359,-39.0,4883.0,10635.0,0.146956283521046,0.0776344726747386,0.0820704037337905,0.4620268093492395,0.1920483827191896,0.009739947166475,0.0295237008355203,-26.845423514209106,47.53810336609536,15117.70925176909,12444.290748230906,0.7473970816460811,0.1047007639386653,0.0909982543974119,0.0435691597706404,0.010605493239607,0.0021232075556323,0.0006060394519616
723772,0.0,2178.0,9625.0,0.6725344407730188,0.1550921088389223,0.0561040507986772,0.0469597345547987,0.0324917520966651,0.0244162984060792,0.0124016145318384,887.1860541017536,-25.0,4833.0,18954.0,0.1585775353763469,0.0702011520203716,0.0572909021236512,0.5079281785547904,0.1220629340030752,0.0485040708126175,0.035435227109147,-10.094169954628171,40.610896491160815,12805.289836787544,15773.71016321245,0.7182981886998984,0.1391745958622239,0.0459111227169231,0.0438092888495746,0.0254491011744389,0.0182468855808225,0.0091108171161181
651133,-39.0,2367.0,6280.0,0.752847407590245,0.041979795732675,0.1052842160217436,0.0565782229099679,0.0155205705488477,0.0109563921672874,0.0168333950292333,334.41106108018926,-10.0,4714.0,5904.0,0.1589898757992059,0.0628213257189012,0.0756972079227531,0.5165016299439699,0.0964059131241154,0.0368362692708706,0.0527477782201838,-39.875986381393005,59.27704619302642,6624.015295325485,5559.984704674517,0.8464967178026253,0.0511454664649264,0.0754646587239247,0.020795792401073,0.0039885622496023,0.0010380378589272,0.0010707644989207
339144,3.0,2019.0,6890.0,0.5919610765490773,0.1272390615850381,0.1101415385839018,0.1136943461510134,0.0367834646677126,0.0125103820149777,0.0076701304482788,368.221930795193,0.0,4246.0,9615.0,0.1394221147283799,0.0641737122363425,0.050190110824855,0.3154160203976625,0.411002464124904,0.0042053194081292,0.0155902582797266,0.2342781175543109,52.93375445681403,8667.404050068446,7837.595949931558,0.6112417748332939,0.1276090933381135,0.0941721071659162,0.1068088775377208,0.043916077112709,0.0100023255575477,0.0062497444546985
236438,-22.0,2227.0,8209.0,0.5614380506473994,0.1032722248858493,0.1976685449895332,0.0739513963279146,0.0295752862011696,0.0149561976128498,0.019138299335284,454.7928110901391,-27.0,4614.0,9138.0,0.2056553180052295,0.1743722713734299,0.1143510316552409,0.2491547487139715,0.1117239136731071,0.0683601009516296,0.0763826156273913,-25.79739200085902,28.56807444142271,8926.73939917346,8420.260600826543,0.7141538571060366,0.1127199085755063,0.1343093789577939,0.0275762619363087,0.0080582434569046,0.0016705146690278,0.0015118352984221
141159,-4.0,2364.0,5788.0,0.7123744242827527,0.0465086222106761,0.0856070488598552,0.1207413465462136,0.017788916059029,0.0118586624679417,0.0051209795735313,964.9460170838998,-34.0,4394.0,13433.0,0.1102021687806279,0.0193001355590482,0.0891500133911697,0.5362810158828343,0.0645804858065547,0.083374183665712,0.097111996914053,-13.051457480487612,72.20239132171525,7216.382921902033,12004.617078097974,0.759338116962609,0.0425183058475802,0.0725328936899051,0.0998257410930374,0.0141759207900807,0.0082949368916078,0.0033140847251795
340720,-34.0,2353.0,10576.0,0.6793746447281792,0.0642874018362718,0.0713093210396794,0.1337089043824603,0.0302820931238931,0.0138304981639776,0.0072071367255381,783.8359040289758,-41.0,4768.0,17396.0,0.2764190863841208,0.039476054571403,0.128083287412884,0.3725164953313665,0.1048816201381606,0.0669428567049154,0.0116805994571494,-41.772835576309376,18.476986120243964,13369.946525523084,14602.05347447691,0.8660025277431209,0.056027730997004,0.0380077373864934,0.0336432136612318,0.0051918907242591,0.0008372271285431,0.0002896723593475
751107,-46.0,2352.0,16585.0,0.680982500095269,0.0821322066025668,0.1057197178740552,0.0596459872994555,0.0282990490558091,0.0189363965143141,0.0242841425585299,736.8627971032868,-50.0,4092.0,10543.0,0.2277795183868987,0.1563415865036952,0.2450383777408911,0.118001132229203,0.0744228149335269,0.0084448050955622,0.1699717651102225,-49.28758720044783,19.37333293281182,15693.693757223442,11434.306242776558,0.8586513340615155,0.0790904195347981,0.0474419618592774,0.0104259252105391,0.0031564152855526,0.0006774134642482,0.0005565305840685
506957,-41.0,2214.0,12817.0,0.7152541583650964,0.0629270897571028,0.0833128050812593,0.1034635998761869,0.0152641270104428,0.0050590968319453,0.0147191230779662,484.59595058381774,-23.0,4858.0,6088.0,0.1111807876433686,0.0475767277181284,0.117383249023411,0.3398152232285621,0.3092826298804748,0.0253278027294567,0.049433579776598,-42.67002326460363,55.89517161816076,11436.397162712308,7468.602837287689,0.8528415084900886,0.0644688019506643,0.0500476652366229,0.0287928883172322,0.0028751402836894,0.0003329195325082,0.0006410761891941
148299,-16.0,2513.0,14669.0,0.6298338805140726,0.0531174763747285,0.1845511689587406,0.1001747895079228,0.0077672632848272,0.0095440992085452,0.0150113221511629,721.6691264186029,-46.0,4328.0,8317.0,0.0729417366059988,0.0175757786372761,0.1322259072153434,0.2563932037043585,0.4126111225211412,0.0510277740829368,0.0572244772329449,-20.25462864020298,61.297312951200695,13388.33640475142,9597.66359524858,0.7256943503444769,0.0565624302219048,0.15465478963285,0.0554553522122766,0.0033918728663633,0.001964491156682,0.002276713565446
545623,-19.0,2570.0,4044.0,0.6804865007373793,0.0849463605022094,0.0902434826007446,0.1173796814232685,0.0042696908585738,0.006359244948401,0.0163150389294229,1098.7621463705536,-19.0,3667.0,20358.0,0.1152262787507265,0.1046229973802958,0.0631984283182647,0.5454495430613708,0.1050489401873754,0.0454307292239612,0.0210230830780053,-25.01739337970102,55.4685952946366,6656.586079984919,17745.41392001508,0.7444797332402217,0.1197558931797008,0.0615513064876312,0.0681320092048667,0.0019973509688587,0.0014146482738672,0.0026690586448535
410448,-24.0,2236.0,9803.0,0.6346665926594188,0.1294592100387835,0.1083118327812676,0.0696878443531414,0.0322020234820224,0.0192275552934146,0.0064449413919516,245.9902167315307,-45.0,4430.0,2990.0,0.0733502501741505,0.11756627067843,0.0739507303464163,0.5513257104830965,0.111955825909005,0.0046858935919835,0.067165318816918,-26.00079428778065,43.63100120330751,8837.008441413134,3955.991558586868,0.7235393562195216,0.13658520611198,0.0874652457456001,0.0355814873427704,0.0126495071281117,0.0033671671988056,0.0008120302532105
339605,-44.0,2078.0,22573.0,0.5089613279196655,0.1440165328376021,0.1696555315290425,0.1368694949130318,0.0161027761528239,0.0157927737667872,0.0086015628810466,546.8105822800815,0.0,4729.0,5978.0,0.0897926402233051,0.0345163674795979,0.1177719163222458,0.484731970450002,0.2356303752458347,0.0097671665118665,0.0277895637671478,-44.66647809587104,24.20280000899635,14998.911944979714,13552.088055020286,0.7820184742991043,0.1402308332627183,0.0588885208263955,0.017033459802839,0.0012768452275755,0.0004068861126923,0.0001449804686747
412607,-22.0,2411.0,13626.0,0.7580763594656599,0.0401804329852841,0.0592697858062013,0.0710355382504768,0.0329948986418038,0.0235162022717828,0.014926782578791,428.1978823204148,-33.0,3641.0,5285.0,0.0824627113231133,0.0541589008558923,0.0810408489756653,0.315553843295421,0.4273599002887952,0.0366138157775819,0.0028099794835306,-24.964875648094136,62.8513410941265,12828.259887957913,6082.740112042092,0.8341069788283016,0.0422949113231234,0.0525807847723513,0.0452005388453454,0.0170327986691035,0.0059893603075911,0.0027946272541831
321104,-32.0,2784.0,15486.0,0.7202165128852905,0.0365130567149299,0.1489617973982283,0.058370509902872,0.0221610645430073,0.0061149603605665,0.007662098195105,309.8435576980205,1.0,4193.0,6099.0,0.1636254363863308,0.1033364447992089,0.1468704310950176,0.465182631168435,0.0143000694303651,0.0384051816631174,0.068279805457525,-36.46053947523069,45.114391597393706,14674.925761029284,6910.07423897071,0.822269779960266,0.0429563152948056,0.1059771384660371,0.02179580807822,0.0058611026929768,0.0006151317634018,0.0005247237442926
194737,-48.0,2228.0,17628.0,0.5418457616192391,0.1464003819494677,0.1269952461159527,0.124606552969526,0.0287305747033157,0.0222790630896293,0.0091424195528693,1406.9680088137006,-42.0,4064.0,16344.0,0.1138196062457327,0.0470092829180349,0.1533753406621601,0.2512459920673107,0.3215513071634715,0.037653071669842,0.0753453992734477,-50.06032628516698,45.07681473643265,13726.57957972083,20245.42042027917,0.8112658714854392,0.1346320557902246,0.0387535554493776,0.0129267672790187,0.0018557026177996,0.0004482660535405,0.0001177813245997
155764,-26.0,2151.0,13502.0,0.6602659330192078,0.0545666939749475,0.169260036465069,0.0448699349208472,0.0317555780809654,0.0235988774944095,0.0156829460445536,770.8370486205387,-26.0,4596.0,10445.0,0.0981497296321398,0.0197210287849656,0.0394444215157042,0.3974136784870532,0.3732794801647124,0.0047182724853384,0.0672733889300861,-27.49342656742036,61.59593489781406,12581.813390301835,11365.186609698172,0.7765545313890573,0.0575016594353524,0.1298976936167395,0.0203431630374806,0.0107471822152189,0.0033715807129852,0.0015841895931659
289906,-43.0,2513.0,8339.0,0.7486701490693719,0.0682061875198054,0.0536039156930422,0.0964096403059561,0.0095752118345016,0.0069515733115492,0.0165833222657734,289.78236113698364,-44.0,4875.0,5895.0,0.0801012587240155,0.0878955323806472,0.1221974914227143,0.3453387771168871,0.2913106108109804,0.0037651008767577,0.0693912286679975,-46.99140224779151,15.768355278333216,7500.906097866334,6733.093902133667,0.8711331396975605,0.0686524297247888,0.0316235191691753,0.0258090470634681,0.0017102946208013,0.0004198992025041,0.0006516705217018
220818,-33.0,2018.0,8774.0,0.6699227109168292,0.1099612396375593,0.0794918879502665,0.0943505414542464,0.0213144411427618,0.0063648545160034,0.0185943243823328,1558.444967349771,-31.0,4463.0,22770.0,0.0611800268481009,0.0693142694308788,0.0956626970562674,0.2723179191007542,0.4262746973456218,0.0433435188761189,0.0319068713422576,-33.26610002016838,62.12903644282039,9064.746255506752,22479.25374449325,0.7807746508062643,0.114909202712396,0.0577420251255521,0.0380843979512581,0.0062499765976553,0.0007413821376466,0.0014983646692275
18459,-13.0,2043.0,4311.0,0.6687840613330158,0.1269825924950203,0.1016646453521291,0.0561864562989659,0.0181309364597502,0.017513609890035,0.0107376981710835,1313.4169667882536,-28.0,3698.0,19457.0,0.1562414206323906,0.014984463223082,0.0731840349458474,0.4582657897427272,0.191139535482063,0.0233116302242347,0.0828731257496549,-22.23105101682043,74.63498917568961,7354.307248042437,16413.692751957562,0.7820351883016595,0.0837455254505347,0.0681901455574935,0.042667332102289,0.0117648928881091,0.0077040869103764,0.0038928287895376
158351,-26.0,2508.0,14561.0,0.659136165661997,0.0972934114614622,0.1361115423216031,0.0657178610118012,0.0251678585569128,0.0064298654390891,0.0101432955471345,1323.1663720069882,-24.0,4186.0,20599.0,0.0690004194829175,0.0683440342258851,0.1630445118155172,0.3467289091718186,0.3036531505270075,0.0406035522799539,0.0086254224968999,-29.98537812102552,58.31497561200348,14395.0186759869,20764.9813240131,0.7529857810730612,0.1023276836328319,0.1042919794147119,0.0299047585110214,0.0085513869054143,0.0009181507273234,0.0010202597356355
445937,-50.0,2026.0,23731.0,0.556662018878871,0.1220995270746988,0.1468883858509918,0.1200932585151386,0.0131947221261507,0.0200444772026842,0.0210176103514646,1163.8494226465884,0.0,4187.0,13856.0,0.0861835071327867,0.0149338288896865,0.1233999245897969,0.3737595950054109,0.3759871063874376,0.0150315917618412,0.01070444623304,-50.210067825021525,53.9029738423223,17146.67942446401,20440.32057553599,0.8265700855813599,0.1134492519691944,0.0457209092637958,0.0127086568720367,0.0008677369838723,0.0004092727467763,0.0002740865829643
665523,-41.0,2285.0,7789.999999999999,0.6144769038190162,0.0498226024997064,0.1646896702393546,0.1367106239676897,0.0047143462263446,0.0187404875273702,0.010845365720518,740.0498967017577,-30.0,4900.0,18283.0,0.2246595592550679,0.1500493447708207,0.136424266404799,0.2060129316089912,0.158329824146775,0.0737121983651581,0.0508118754483878,-42.54877745796532,14.892728906087598,10234.661901219417,15838.33809878058,0.8334937420899247,0.0681833180932127,0.0728949944815394,0.0239098415565504,0.0005367562203448,0.0007106309972907,0.0002707165611375
342019,-19.0,2692.0,22433.0,0.6289197654290057,0.1599228862095861,0.0631131222591506,0.1165270296419071,0.0188735238378606,0.0058872361176843,0.0067564365048053,663.5421040162844,-38.0,3601.0,10712.0,0.1107853551644953,0.0530253684931821,0.02888019835094,0.3209827205016562,0.3728340191094578,0.0551031350250672,0.0583892033552013,-24.84721189691959,35.76093363319984,21308.452742226167,11836.547257773833,0.7061305698440131,0.1655231311341381,0.0525768137282845,0.0651671452917348,0.0083511595038114,0.001223923947879,0.0010272565501389
592314,-24.0,2098.0,1783.0,0.6412955469118075,0.1181125175504869,0.1107221138269122,0.0823510439878864,0.020089975283833,0.0179112049273665,0.0095175975117071,536.2534028494061,-26.0,4526.0,8063.000000000001,0.0986033764838546,0.0642976116425133,0.0473802223230318,0.3189140327165095,0.3305930176257897,0.058144623664672,0.0820671155436291,-28.70934030442345,67.78606491439876,2489.957998175205,7356.042001824796,0.7544381680955232,0.1158895927454633,0.0794648754928496,0.0388781040738042,0.007308904689094,0.0029113370264868,0.0011090178767788
218113,-44.0,2045.0,3117.0,0.6092458968727027,0.1279997567369305,0.0492298435066136,0.119805197643992,0.0409094705298182,0.0273422512875719,0.025467583422371,665.7953961783617,-24.0,4638.0,16493.0,0.3119467077443337,0.1384846420646744,0.1676474406007832,0.1680912688189186,0.055102159351912,0.0267401992544703,0.1319875821649073,-40.26252947297246,41.71108626428867,8793.006473077601,10816.993526922395,0.7900209534613376,0.1459845733113653,0.0312027545048499,0.0250576519883735,0.0056591769169272,0.001283507403665,0.0007913824134815
325719,-2.0,2326.0,21397.0,0.5752597997210772,0.1145701186303752,0.1385012195822073,0.1352555985767735,0.0124058147664683,0.0193710923541342,0.0046363563689639,816.8749000167086,-32.0,3613.0,13525.0,0.2216706920630039,0.0857223794178045,0.0792644083521085,0.1945894774292037,0.2256043977454692,0.0689114372073461,0.1242372077850637,-8.828126576915793,59.52151263815972,23621.893704073835,11300.10629592617,0.644097187413137,0.1144090106983378,0.1212981199043577,0.1013612525552236,0.0083842137223949,0.0087230275210879,0.0017271881854608
17073,-16.0,2730.0,2362.0,0.6877880307626526,0.045141795421963,0.0986876154957903,0.1057546210760653,0.0235484293909004,0.0218784116387171,0.0172010962139111,896.1662667030608,-19.0,3542.0,17004.0,0.1277503664750404,0.0991821026567416,0.1543793730720764,0.213825701095531,0.3642507852742624,0.0186583841075006,0.0219532873188473,-23.69813741665007,54.9648867995154,4870.280759892096,14495.719240107905,0.7561729496829631,0.1037280193647301,0.0711160651484944,0.0524110165463576,0.0099638586952668,0.0041959378029094,0.0024121527592782
539996,-49.0,2037.0,19680.0,0.674258494155498,0.0690955429052421,0.1141230640955034,0.0964162777935128,0.0146553425376336,0.0148219260054905,0.0166293525071192,1229.6532347308914,-42.0,4313.0,23307.0,0.1638455028446289,0.012516548088586,0.1869510996946054,0.1729105290350184,0.3935202983950459,0.0524950808683616,0.0177609410737535,-49.95892690874365,17.780508079965387,18832.9930401384,24154.006959861606,0.869060577610129,0.0654000750276727,0.0479551861915923,0.0153010872445257,0.0014735259414454,0.0004715866427912,0.0003379613418435
692978,-33.0,2346.0,10269.0,0.7597092628586112,0.0748470621945822,0.0379057432003203,0.0466262362243898,0.0379191630406491,0.0196094815172026,0.0233830509642448,578.2297325250427,-19.0,4742.0,11704.0,0.2230082877646361,0.1332209579183329,0.0944030171980758,0.0831543520002943,0.361465023691401,0.082550952739107,0.0221974086881524,-34.33962657357668,47.56522099706956,12428.789584540636,9544.210415459367,0.8303449186446449,0.0976289875054446,0.0301113201682296,0.022738449561768,0.0137999826171847,0.0029464705023547,0.0024298710003732
202405,-17.0,2738.0,20636.0,0.6683525394963351,0.0467738241117567,0.1075374737804162,0.1237608047766924,0.0266710908211157,0.0149249751851216,0.0119792918285618,435.9161888433906,-17.0,4340.0,5494.0,0.1720371106483514,0.0155388921240158,0.1172072323168085,0.3747685975242643,0.195798394186484,0.076281335857622,0.0483684373424538,-22.427418344338832,55.50859236825846,18761.459835224003,7368.540164775991,0.779100927129685,0.0503196756105261,0.089363367051212,0.0658097072655868,0.010998792187264,0.0027858074063534,0.0016217233493723
