,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"gas_feed Methane mass flow, kg/h","gas_feed Ethane mass flow, kg/h","gas_feed Propane mass flow, kg/h","gas_feed i-Butane mass flow, kg/h","gas_feed n-Butane mass flow, kg/h","gas_feed i-Pentane mass flow, kg/h","gas_feed n-Pentane mass flow, kg/h","gas_feed actual liquid flow, m3/h","gas_feed actual vapour flow, m3/h","1 actual vapour flow, m3/h"
82232,-16.0,4873.0,25112.0,0.4016507775432146,0.2234455075670952,0.0392791062286679,0.1803745888349008,0.1314501205097984,0.0070006447972905,0.0167992545190321,10086.254325665204,5611.163586024894,986.3769156143082,4529.566674822028,3300.9754262420574,175.80019214955905,421.86287948193416,27.983965144065685,200.4753392196028,200.4753392196028
570233,-16.0,4694.0,20067.0,0.5398283002964954,0.1655091155103794,0.0616031336178367,0.0553601002759724,0.1520460598988996,0.0072670648456,0.0183862255548159,10832.734502049774,3321.271420946783,1236.1900823091291,1110.911132237938,3051.1082839912183,145.8281902566552,368.9563882084907,12.94414670466663,253.17576434227087,253.17576434227087
355737,-24.0,4082.0,12661.0,0.5152579619647087,0.11933915449478,0.0570193690390201,0.1391130728200861,0.1387862897988999,0.020277453172642,0.0102066987098628,6523.681056435177,1510.9530350584096,721.9222314030335,1761.31061497511,1757.1732151438716,256.73283461882033,129.22701236557293,10.081794774620136,164.27811812215631,164.27811812215631
122870,1.0,4872.0,9308.0,0.5143879627986138,0.147351814048437,0.098237563603308,0.1461289225788295,0.0686904640051951,0.0122484995024909,0.0129547734631254,4787.923157729497,1371.5506851628516,914.3952420195909,1360.168011363745,639.370838960356,114.0090333691853,120.58303139477123,4.94329747780747,124.83868389042944,124.83868389042944
557728,3.0,4663.0,25509.0,0.5425377861327637,0.131468006330801,0.056801317425739,0.1483534682410978,0.1026057465371204,0.0150457860803488,0.0031878892521289,13839.59638646067,3353.6173734924027,1448.944806213176,3784.3486213621636,2617.3699884154044,383.80295712361755,81.31986693255611,11.536676480355345,387.8950882494891,387.8950882494891
71956,-15.0,3915.0,10531.0,0.5145295169433532,0.0598515583943037,0.0958152761431334,0.0446988108835889,0.2734744243451313,0.0082486642468075,0.003381749043682,5418.510342930453,630.2967614504123,1009.0306730633379,470.7231774150747,2879.9591627785776,86.8666831831298,35.61319917901514,8.111840175098921,153.6575416672577,153.6575416672577
609900,2.0,3783.0,23292.0,0.4570539405251576,0.0388796048571287,0.0940013627874732,0.0362169238894868,0.3465728539836552,0.0156500724476357,0.0116252415094624,10645.70038271197,905.5837563322417,2189.479742045826,843.5645912339265,8072.374914987297,364.5214874503307,270.77512523839823,18.9267858177845,352.5727644648603,352.5727644648603
23355,-14.0,4199.0,17799.0,0.3463202039191786,0.1299544858023374,0.0871927978330886,0.151962130206934,0.2689451903977396,0.0039304718709491,0.0116947199697723,6164.1533095574605,2313.0598927958035,1551.944608631144,2704.7739555532185,4786.955443889367,69.95846883102303,208.15432074197716,21.762735545523626,144.86958708604692,144.86958708604692
370750,-16.0,4697.0,27110.0,0.6234399504867404,0.024330472736939,0.0810450353894633,0.1730969643613962,0.0815982503156894,0.0111982941072696,0.005291032602502,16901.45705769553,659.5991158984164,2197.13090940835,4692.658703837451,2212.12856605834,303.58575324807884,143.4398938538292,15.68418212113107,381.7246369698316,381.7246369698316
398952,-20.0,4416.0,29089.0,0.5445021773260776,0.0817242691872835,0.0853910953368592,0.1492380318749431,0.1161973984970512,0.0137381815179368,0.0092088462598483,15839.023836238273,2377.2772663888895,2483.941572253897,4341.18510921022,3380.0661248807223,399.6299621752636,267.8761288527272,21.67680834936694,371.2393624630386,371.2393624630386
290114,-17.0,4123.0,23994.0,0.5102587087085285,0.0664161310009921,0.0572807898086632,0.1273306980985253,0.2186761092852951,0.0069619920724332,0.0130755710255623,12243.147456752433,1593.5886472378045,1374.3952706690648,3055.172770176016,5246.914566191371,167.0460377859622,313.7352511873418,19.48460014402016,317.0810511020178,317.0810511020178
561881,-25.0,4465.0,27294.0,0.5334073394020973,0.0197998897757444,0.1264103263468732,0.2580454975632502,0.051756307837814,0.0049565864235344,0.0056240526506864,14558.819921640843,540.4181915391677,3450.243447311557,7043.09381049135,1412.6366661252953,135.28506984394792,153.5028930478346,24.112937963120665,306.1521382438901,306.1521382438901
529554,-22.0,4750.0,11489.0,0.5741203299817412,0.062742434395908,0.0691814038178803,0.1098551721289205,0.1540596491402269,0.0150834530328486,0.0149575575024741,6596.068471160225,720.847828774587,794.8251484636266,1262.1260725891677,1769.991308972067,173.29379189439757,171.84737814592495,8.379012447904346,137.386660049358,137.386660049358
58315,-16.0,3805.0,28991.0,0.4329435845158587,0.1249996956401371,0.0470536110218764,0.161464650417155,0.2165617128701431,0.0073513639093648,0.0096253816254647,12551.467458699259,3623.8661763032146,1364.1312371352187,4681.021680243741,6278.340617818319,213.12339109639493,279.0494387038471,26.97875592934088,363.48871157404784,363.48871157404784
156765,-1.0,4235.0,25174.0,0.5072289967594777,0.0836258550992062,0.054012041777934,0.0804083766454634,0.2530103103953588,0.0123902713856423,0.0093241479369172,12768.982764423094,2105.197276267417,1359.6991397177105,2024.2004736728954,6369.2815538927625,311.91269186215925,234.7261001639536,17.164047504383735,372.7820275676241,372.7820275676241
582379,-21.0,4380.0,7839.999999999999,0.4054563794506544,0.1645710187936372,0.0286033664963545,0.1231788985450111,0.2612538771253463,0.003700981452145,0.0132354781368512,3178.77801489313,1290.2367873421156,224.25039333141925,965.7225645928869,2048.230396662715,29.0156945848168,103.7661485929134,8.647718607999007,69.35662471714771,69.35662471714771
199773,9.0,3685.0,7936.0,0.3818998581516592,0.0815208286498404,0.0819382407136788,0.1454169556853523,0.2950294742326482,0.007200927676326,0.0069937148904948,3030.7572742915677,646.9492961651333,650.261878303755,1154.0289603189558,2341.3539075102963,57.146562039323136,55.502121370966734,7.130333845964826,110.8199533101921,110.8199533101921
573152,-7.0,4538.0,28012.0,0.4945095276548181,0.1124552209434813,0.1031533897164891,0.0416082667669974,0.2314115488206595,0.0084160020663626,0.0084460440311916,13852.200888666765,3150.095649068798,2889.532752738293,1165.5307686771312,6482.300305564314,235.74904988294915,236.59058540173908,20.855767386783743,354.219290281494,354.219290281494
137031,4.0,3948.0,23921.0,0.4721681336962592,0.1649771115099186,0.0522801213221627,0.1940115844313912,0.0941044864723536,0.0102864093756161,0.0121721531922983,11294.733926148216,3946.4174844287627,1250.5927821474538,4640.951111183309,2251.0734209051707,246.06119867411275,291.1700765129676,13.052799150244969,399.9252801223951,399.9252801223951
427664,-20.0,4764.0,29797.0,0.3870388386826313,0.1017034791677406,0.0841765825907253,0.1922633353452175,0.2118911262007843,0.0141964747726223,0.0087301632402783,11532.596276226364,3030.4585687611666,2508.2096314558416,5728.870603281446,6313.71988740477,423.0123587998267,260.1326740705725,37.01636426070427,208.64087636438973,208.64087636438973
597059,-21.0,4837.0,29041.000000000004,0.4867299426739894,0.1553212642787023,0.0453634935324298,0.0422587725432459,0.2555325971506255,0.0059579000733504,0.0088360297476566,14135.124265195327,4510.684835917794,1317.401215675294,1227.2370134284042,7420.922153851316,173.02337603016898,256.60713990169535,26.459496392537872,283.3680060417365,283.3680060417365
62507,-25.0,4874.0,29054.0,0.5172621156868619,0.1002877066025286,0.0359327435617769,0.2076328860642629,0.1201272126332877,0.012152364802615,0.0066049706486667,15028.533509166085,2913.759027629866,1043.989931443866,6032.565871711094,3490.176035847541,353.0748069751762,191.9008172263623,26.3954559172697,282.6445374375011,282.64453743750107
603573,5.0,4570.0,9396.0,0.3436901371445903,0.1702378785866964,0.110043295378479,0.2284417523956544,0.1252828120729114,0.0153157010863117,0.0069884233353564,3229.3125286105706,1599.5551072005994,1033.9668033761886,2146.4387055095685,1177.1573022370756,143.90632740698473,65.66322565900873,9.973819118932033,87.17679839182235,87.17679839182235
567304,-11.0,4361.0,21233.0,0.4255483155012095,0.172616984648481,0.0889855039508434,0.1869398827432943,0.1081205198794535,0.0067952857056682,0.01099350757105,9035.66738303718,3665.176435041197,1889.429205388258,3969.2945302883677,2295.722998600436,144.2843013884529,233.42514625610465,19.61073267405048,231.8756258395285,231.8756258395285
461331,10.0,3794.0,27529.0,0.4865653067900589,0.16721182574063,0.0502564260229259,0.1142933924462381,0.1625288235817472,0.0064635061346275,0.012680719283772,13394.656330623531,4603.174350813803,1383.5091519851271,3146.3828006524886,4474.255984381918,177.93386038016044,349.08752116295943,11.496296048172448,528.5826362585468,528.5826362585468
444695,2.0,4186.0,17176.0,0.57927106664495,0.2207682439800316,0.0526761901347241,0.0582136294086557,0.0652438227495251,0.0101059116067931,0.0137211354753203,9949.55984069366,3791.9153586010225,904.766241754021,999.8772987230703,1120.627899545843,173.5791377582783,235.67422292410146,2.403746552454517,342.401494353395,342.401494353395
171982,-8.0,4659.0,23242.0,0.4427147116888913,0.1130013524728456,0.0908731741143901,0.147814826627362,0.1918411931975393,0.0081444194735404,0.0056103224254309,10289.575329073212,2626.377434173877,2112.0743127666547,3435.512200473148,4458.773012297209,189.29259740402597,130.39511381186497,21.73529652370698,241.48251358526204,241.48251358526204
568698,-6.0,3609.0,20941.0,0.584749908055699,0.0478545190512496,0.047097107729157,0.1871206695334975,0.1165279821841692,0.0103891024320108,0.0062607110142164,12245.247824594393,1002.1214834522178,986.2605329562767,3918.4939407009715,2440.2124749186873,217.55819402873814,131.10554934870564,10.588058882107669,422.65202668868176,422.65202668868176
25506,-18.0,3702.0,9879.0,0.3879499125166523,0.1102653263900846,0.1161953114121659,0.0807387680484743,0.282002243621397,0.0111985163543215,0.0116499216569043,3832.557185752008,1089.3111594076458,1147.893481440787,797.6182895508775,2785.900164735781,110.63014306434209,115.08957604855759,10.57819782892789,108.52434102103769,108.52434102103769
135717,-5.0,4387.0,21417.0,0.4785628941544304,0.1557310917310645,0.1138650361614167,0.0625630040483545,0.1687831656693642,0.0148351192083126,0.0056596890270568,10249.381504105435,3335.2927916042086,2438.6474794690616,1339.9118577036086,3614.8290591407726,317.72374808443095,121.21355989247549,14.680873626526116,287.3508597743035,287.3508597743035
94690,-17.0,3624.0,5144.0,0.4293975364768943,0.1094864725279196,0.1222788212521343,0.1322323931086406,0.18339342463015,0.0124079190092892,0.0108034329949717,2208.8209276371445,563.1984146836185,629.0022565209788,680.2034301508472,943.3757762974915,63.82633538378364,55.57285932613443,4.8096213939663945,67.36222951897744,67.36222951897746
251492,-10.0,4308.0,24050.0,0.3838389698025709,0.1511628850708379,0.0522066320195188,0.1876513929956122,0.212916096055959,0.008102717254096,0.004121306801405,9231.32722375183,3635.467385953651,1255.569500069427,4513.0160015444735,5120.632110145813,194.8703499610088,99.11742857379024,25.73916828362537,231.73881064799585,231.73881064799585
521949,-6.0,3532.0,17421.0,0.6353989305629121,0.1092503958673852,0.1157540603142319,0.1140229992935354,0.0129531897573506,0.0059852642002236,0.006635160004361,11069.284769336491,1903.2511464057177,2016.5514847342338,1986.3946706926802,225.65751876280478,104.26928763209534,115.59112243597298,2.6814261357277247,422.1436328916205,422.1436328916205
441504,-1.0,4611.0,23156.0,0.47340687841664,0.1575727879391519,0.046130405409961,0.0765627461046598,0.2295713723233316,0.0121385691676882,0.0046172406385672,10962.209676615716,3648.755477519001,1068.195667673057,1772.8869487995023,5315.954697519067,281.08070764698795,106.91682422666209,16.41358918655469,295.1505048263481,295.1505048263481
