,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"1 mass flow, kg/h","2 mass flow, kg/h",1 Methane mass frac,1 Ethane mass frac,1 Propane mass frac,1 i-Butane mass frac,1 n-Butane mass frac,1 i-Pentane mass frac,1 n-Pentane mass frac,2 Methane mass frac,2 Ethane mass frac,2 Propane mass frac,2 i-Butane mass frac,2 n-Butane mass frac,2 i-Pentane mass frac,2 n-Pentane mass frac
345247,27.0,4697.0,19130.0,0.7169916680734041,0.0645391544980077,0.0812665000116049,0.110872234038758,0.0125446184859778,0.0058207136633794,0.0079651112288679,19130.0,0.0,0.7169916680734041,0.0645391544980077,0.0812665000116049,0.110872234038758,0.0125446184859778,0.0058207136633794,0.0079651112288679,0.1266144247270662,0.045047041604786,0.1561005278614037,0.4376961690974248,0.065453166128733,0.0621251868902863,0.1069634836902998
227571,-2.0,4001.0,11904.0,0.6199687751582722,0.0431713149477804,0.1146408627061314,0.154035805560399,0.0453380618085785,0.0062903633614745,0.0165548164573637,9790.860316867827,2113.139683132173,0.7341379358314583,0.0463144727650975,0.0971879407684411,0.0935873101394985,0.023065040156079,0.0018334109683887,0.0038738893710367,0.0909860895516403,0.0286080471293424,0.1955059007237986,0.4341132560740394,0.1485361823942281,0.0269408668127903,0.0753096573141608
373560,-2.0,4279.0,7643.000000000001,0.6591239075204761,0.0673448739393983,0.1369604829288532,0.0819637886230338,0.0230762917094173,0.0133150289159034,0.0182156263629176,6925.908559948503,717.0914400514963,0.7173058188617227,0.0696012387506523,0.1243786050963271,0.0608554460951297,0.0152343177148432,0.0058730603251699,0.006751513156155,0.0971835812441425,0.0455521492075176,0.2584804600384126,0.2858352086888449,0.0988166949305379,0.0851920463876612,0.1289398595028829
44871,-1.0,3628.0,17745.0,0.6519916335561979,0.1148897935879271,0.0758979996625975,0.1346821858526183,0.0047111700606701,0.0104274633766665,0.0073997539033223,16960.822473297176,784.1775267028243,0.6785418626173847,0.1170724225538145,0.0729756603550052,0.1168745338429924,0.0038334903169601,0.0065712569742423,0.0041307733396005,0.0777419179011669,0.0676821382357725,0.1391047054339484,0.5198404110206494,0.0236943337124841,0.0938325980365578,0.0781038956594207
231302,15.0,3771.0,8896.0,0.6977702672410528,0.0805846263083119,0.0394028511108832,0.136017627016639,0.025373439379922,0.0059760655216688,0.0148751234215221,8896.0,0.0,0.6977702672410528,0.0805846263083119,0.0394028511108832,0.136017627016639,0.025373439379922,0.0059760655216688,0.0148751234215221,0.0721338581001892,0.0388362877311409,0.0590006576184903,0.455879710299396,0.1163228617945389,0.0608769084678436,0.1969497159884007
316370,13.0,4344.0,1554.0,0.5939527086782087,0.098129167546401,0.1621307960259592,0.1082982544152937,0.0097700825303284,0.0107244041206473,0.0169945866831611,1506.3063424262907,47.69365757370919,0.6101185863915711,0.0994660204001629,0.1592296648320774,0.1010342058542555,0.0088340853071658,0.0085518030089926,0.0127656342057743,0.0833866215021093,0.0559074123916402,0.2537570738135488,0.3377183277714655,0.0393316348512882,0.0793415536649077,0.1505573760050401
273545,14.0,4794.0,13758.0,0.6974582274527436,0.0850400861022724,0.1043674140617692,0.0661374463662323,0.0148079573013132,0.018484668208917,0.013704200506752,13758.0,0.0,0.6974582274527436,0.0850400861022724,0.1043674140617692,0.0661374463662323,0.0148079573013132,0.018484668208917,0.013704200506752,0.0924077689584893,0.0488915555855811,0.1758952221386495,0.2381773416083975,0.0720623266615525,0.1907268884720956,0.1818388965752343
400299,-4.0,3734.0,12986.0,0.7272417875735899,0.0911114752567828,0.0806877824303701,0.0659093852065547,0.0172864013213494,0.0061482162720703,0.0116149519392822,12893.594497289503,92.40550271049275,0.7318842775802501,0.0913858466515716,0.0801336143883144,0.064223237670297,0.0166228586094624,0.0055719206257971,0.010178244474307,0.0794623605070874,0.0528276782718167,0.1580123768326015,0.3011821985932655,0.109872344882611,0.0865603362827185,0.2120827046298991
105884,-16.0,3673.0,13280.0,0.633252286734625,0.124943341534222,0.1283927441786828,0.0728248726417495,0.0097939394966566,0.0130151391529727,0.0177776762610912,11415.87289734253,1864.127102657468,0.7203605196406809,0.1285586296691716,0.1014969148863477,0.039160179064834,0.0042694517962318,0.002993968762179,0.0031603361805546,0.0998034066931183,0.1028033974408072,0.2931022042966166,0.2789867070221316,0.0436257792467869,0.074384563641692,0.1072939416588472
583140,22.0,4295.0,18331.0,0.6643765299588733,0.1561580589679768,0.0384473662063649,0.083182351593539,0.029661477769871,0.0061726684190867,0.0220015470842877,18331.0,0.0,0.6643765299588733,0.1561580589679768,0.0384473662063649,0.083182351593539,0.029661477769871,0.0061726684190867,0.0220015470842877,0.0876753126549784,0.0876820910409496,0.0625433557839789,0.2876487626937926,0.13785584339311,0.0606091864218387,0.2759854480113516
286139,15.0,3943.0,1334.0,0.5503436285459669,0.170412819058429,0.0790401832078791,0.1549034348358822,0.0073647190373972,0.0172966181348075,0.0206385971796378,1272.8470642237082,61.15293577629131,0.5734993927392725,0.1743979749400121,0.0774451199163989,0.1413672381616873,0.0064409015016654,0.0127641923609805,0.0140851803799833,0.0683758194921913,0.0874651420588655,0.1122400877102365,0.4366480146959966,0.026593206162467,0.1116352589014904,0.1570424709787526
53175,36.0,4552.0,1158.0,0.7091984505780193,0.0581407777812204,0.1093009058576814,0.0902235959069675,0.0112726336306305,0.0050150510842254,0.0168485851612552,1158.0,0.0,0.7091984505780193,0.0581407777812204,0.1093009058576814,0.0902235959069675,0.0112726336306305,0.0050150510842254,0.0168485851612552,0.1282390434670095,0.0396616098150199,0.1986523166743024,0.3300999566032599,0.0539280728203919,0.0481514644230166,0.2012675361969995
491357,23.0,4168.0,19022.0,0.655994082727982,0.0696391554456252,0.0800023061843438,0.1296034462232787,0.0153092954024333,0.019286933835912,0.0301647801804246,19022.000000000004,0.0,0.655994082727982,0.0696391554456252,0.0800023061843438,0.1296034462232787,0.0153092954024333,0.019286933835912,0.0301647801804246,0.0700366992815983,0.0303762120064349,0.0986385377226927,0.3353689991253587,0.0526642904948577,0.1385406088302201,0.2743746525388373
182936,22.0,4530.0,21010.0,0.6700226526472585,0.0495873499273075,0.1861934238052451,0.0494471875524935,0.0061653156645023,0.0146084614070546,0.0239756089961378,21010.0,0.0,0.6700226526472585,0.0495873499273075,0.1861934238052451,0.0494471875524935,0.0061653156645023,0.0146084614070546,0.0239756089961378,0.088167960271507,0.0270780962163992,0.2889630983571631,0.1607575465434811,0.0268029702904829,0.1322426724198524,0.275987655901114
