,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,"sweet_gas temperature, C","rich_amine temperature, C"
407502,13.0,70519.0,0.0315876173315588,0.6565530555877801,0.107711353384761,0.0750800985544218,0.0393823743720284,0.0395087133027545,0.034088970389805,0.008655014603043,0.0064919293648427,0.0009408731090043,0.0,60.0,195262.0,0.0038519219933505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002140649648796,0.8141632993250951,0.1817707137166746,60.35668758258424,48.00651801797807
324470,12.0,19913.0,0.0311469089966559,0.6377198985823423,0.1616124568353547,0.0378101955480888,0.0231433043957166,0.0433484823688383,0.0280991459006715,0.0043772640371364,0.0316783642780743,0.0010639790571207,0.0,49.0,417240.0,0.0048431717389054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002485662679007,0.8393876664975753,0.1555205954956184,49.040759294430245,48.81779495541292
94634,13.0,15202.0,0.0255124276613511,0.7302857365774775,0.0496374919725656,0.0800438340363594,0.0756188395222357,0.0016978110090588,0.0151633137141544,0.0010195197339786,0.0206959131964867,0.0003251125763319,0.0,14.0,682551.0,0.0030835031694298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003202719406207,0.8350880177863832,0.1615082071035662,13.650104726421487,14.497062360618884
100204,23.0,289701.0,0.0359526780077815,0.7147227852307015,0.0352220065554322,0.0840117507854589,0.0128022787290922,0.0728907653678354,0.027444357765167,0.0049834546121996,0.0116778885164785,0.0002920344298526,0.0,32.0,543045.0,0.004905301907237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001595075063318,0.7636194939292528,0.2313156966571782,32.90501565510078,35.4204625871252
79616,34.0,68341.0,0.0322411245032961,0.609390937027788,0.1914846792112262,0.0257207638383505,0.0644320916425531,0.0125842434786837,0.0231465354060647,0.0041220735823046,0.0361347556613433,0.0007427956483893,0.0,46.0,402723.0,0.0040502015577446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002799985795897,0.8118177867146075,0.1838520131480581,45.89650957602555,50.31241473168177
388444,52.0,122756.0,0.0367436823498116,0.642225404674957,0.1004924356890014,0.0679883707557764,0.0453690219021108,0.0385623961437355,0.0268213566204197,0.0057594743927358,0.0344009166698747,0.0016369408015766,0.0,16.0,515638.0,0.0013712537148713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000167517633046,0.8966810892651196,0.1017801393869631,16.47586761780508,32.38475363879007
378581,42.0,168366.0,0.0357564115206719,0.6641879873587658,0.1547405086231531,0.0247595212758257,0.0151686830829665,0.0737083085710883,0.0190975527983954,0.0085128926826503,0.0038488241408597,0.0002193099456229,0.0,50.0,368752.0,0.0030733299961159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002126090602593,0.8391020833603259,0.1576119775832987,50.51390919668353,53.00100337517944
42276,17.0,88026.0,0.035343407810747,0.7406207874154384,0.0603570392950647,0.059890482514683,0.0118228465930449,0.0302297150846336,0.0467994975105182,0.0043167373509053,0.0096064625469829,0.0010130238779817,0.0,33.0,290107.0,0.0018892438481099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002562352125593,0.9453326427749202,0.0525218781644103,44.08466494853855,33.470412266296194
168207,41.0,223548.0,0.0184744237305745,0.7353160157559546,0.0437038308699649,0.0418439833011786,0.0753858306485227,0.0254883819019394,0.0423475484129806,0.001025255942257,0.0155750986580143,0.0008396307786132,0.0,29.0,461328.00000000006,0.0037077003324741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002385020113853,0.8678165641871586,0.1282372334689819,29.930012797816687,42.299314840259285
226424,36.0,42235.0,0.0300141628673189,0.7061899733198584,0.0348299239915113,0.0878049319134963,0.0985886547454176,0.0087820107932064,0.0065756589532003,0.0096283221101794,0.0172377197036807,0.0003486416021302,0.0,52.0,580311.0,0.0032327579582827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001954731688624,0.8310549593049417,0.1655168095679131,51.95308010380211,52.65766427724111
15385,36.0,222061.0,0.006851172668005,0.8179898433896006,0.0383056428359159,0.050801948685074,0.0415095850171476,0.0111580066095646,0.0175602098021295,0.0054967169261389,0.0088863148967779,0.0014405591696455,0.0,20.0,256437.0,0.0009076514142304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002564183589912,0.7941561778909678,0.2046797523358105,21.16836410430932,39.014637412338345
10910,34.0,124512.0,0.0295955090241595,0.6266369536532295,0.1623747717080839,0.0358623685680187,0.0229131470656547,0.0570769755410391,0.0218047469711037,0.007285788032231,0.0349976990571202,0.0014520403793592,0.0,24.0,312642.0,0.0032453984204188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001769546934534,0.901400455488262,0.0951771913978656,25.289497833616224,38.32671233129793
180799,16.0,28085.0,0.0376074040978097,0.7026034037147223,0.1307247435382534,0.0139702399360075,0.0703761664008095,0.0271039299492326,0.0083702122198671,0.0070901895904803,0.0012000419460715,0.0009536686067457,0.0,48.0,40222.0,0.0039464816185542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001950729819569,0.8346246852709505,0.1612337601285383,48.88975296424542,41.86361114198803
123484,36.0,73209.0,0.0397538760106003,0.6851504931052105,0.0560493805366747,0.0199729240433315,0.0437572712249148,0.0656094038664856,0.0409975126321561,0.0087886063364457,0.039227412702758,0.0006931195414225,0.0,21.0,351818.0,0.0036491694987649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002852129865112,0.9589061833264468,0.0371594341882769,22.06025743147944,31.55120850725353
397583,34.0,31773.0,0.0157026113810384,0.6621163478542009,0.1673917838572947,0.0574950958562467,0.0208588648282982,0.0289786433562021,0.0046216503730133,0.0075737822076317,0.0347251316747931,0.0005360886112804,0.0,54.0,295963.0,0.0049010705694507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003169891239419,0.7949403309252283,0.1998416093813789,54.31313100034538,55.44165610832283
26909,60.0,207318.0,0.0344860959734931,0.7920297876547291,0.0743793873723314,0.0030147301500907,0.0576022464229911,0.016694834072086,0.0141905892443092,0.0063403813904882,0.0005952229686054,0.0006667247508753,0.0,45.0,634533.0,0.0048184103129831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003029084465398,0.8025168460286318,0.1923618352118451,44.55939308285031,55.19603943470514
151577,55.0,73326.0,0.0093190370201724,0.828344079310523,0.0553351002374904,0.0270807089247668,0.007758453082032,0.0247338521997387,0.0345623904410858,0.0019913557768902,0.0093817272953,0.0014932957120001,0.0,56.0,381762.0,0.0030295395125869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002745371840496,0.82592116322333,0.1707747600800333,56.09587945308277,57.76845626090346
399376,55.0,65825.0,0.018831710741242,0.7564598747617455,0.0649975369081006,0.011971515973318,0.0304620681297251,0.070126207522671,0.0158791295594079,5.000838250082019e-05,0.0302342373543733,0.0009877106669155,0.0,19.0,90298.0,0.0012696950365214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003380953511058,0.9061039507031016,0.0922882589092713,19.777966996731607,58.73967936047456
371939,53.0,291349.0,0.0356947899151654,0.5826113122481162,0.1121088592407459,0.0431053478067367,0.0671738340335777,0.0967146965157155,0.0352719566442006,0.0014912657772043,0.0251013921144411,0.0007265457040961,0.0,40.0,350246.0,0.0023270777403746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002112977500128,0.8024557567983683,0.1950058677112442,43.27318418436778,65.79945125011136
48406,54.0,152131.0,0.0119732662210061,0.7860589690185826,0.0629422410139302,0.0669760335228878,0.0398282712799013,0.0068075270174527,0.0030850401733644,0.005238167529842,0.0160282669998782,0.0010622172231541,0.0,49.0,302433.0,0.004251583970977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002158522726699,0.833907539900657,0.1616250238556959,49.13678873525629,59.5343490926428
422384,45.0,261376.0,0.0177021400911255,0.790847214061061,0.0193999261818468,0.0148971619225695,0.0709061921752791,0.0055101413159204,0.0400090383793008,0.0052319479359842,0.0340888542376479,0.0014073836992645,0.0,31.0,57232.0,0.0014784833263025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000283834510394,0.7799534934719359,0.2182841886913676,60.93007869119867,44.84034499525495
31503,21.0,179518.0,0.0132532442937015,0.6916214583888114,0.1584683443862682,0.0230070571546469,0.0320188166977296,0.0170492000588861,0.043236043616211,0.0061841049996082,0.014121088670807,0.0010406417333297,0.0,10.0,139511.0,0.0031699722149721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003979973784816,0.878872642503914,0.1175593879026322,17.097819649930045,28.008982147935512
455742,14.0,208565.0,0.0286320383155873,0.7770639690029825,0.0097344205598122,0.0667351208839546,0.0269240513280383,0.0378817457178598,0.0434209873381964,0.0075184795046967,0.0002252919089949,0.0018638954398768,0.0,56.0,37384.0,0.0032357561726231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002576653851632,0.826755360618925,0.1697512178232886,33.981279596305455,13.5063951254686
71678,15.0,56736.0,0.0189052177520739,0.6492690744268107,0.0698382421567083,0.0530170076705345,0.098498888865505,0.0843125714027479,0.0165077524198047,0.0026443284539003,0.0057745157380619,0.0012324011138523,0.0,54.0,334470.0,0.0020439532710421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420457145307,0.8891184289672519,0.1084955720471752,53.86392716124709,46.68809656494807
406861,57.0,134036.0,0.0223183665059567,0.5938777142381396,0.1394419071440689,0.0768563980757826,0.048565514648335,0.0837768871265986,0.0223953597123763,0.0094719349962256,0.0021135269875172,0.001182390564999,0.0,49.0,46677.0,0.0019019504934795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003046333914463,0.8237626063199168,0.1740308097951573,61.44751609688774,56.36921717667627
60306,26.0,160567.0,0.009270268389031,0.6804842542315824,0.1075068445017166,0.0103239168670973,0.0979068694571332,0.0552179607770096,0.0072557353778406,0.0071268044683597,0.0230946061677451,0.0018127397624843,0.0,45.0,377632.0,0.002799799230582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003786340583529,0.8658779946619222,0.1309435720491428,45.03325882827818,44.49914772767369
498972,17.0,176227.0,0.0238449445574064,0.6952893185586542,0.1675567558811734,0.0030679304743419,0.0329419696984029,0.048195310416391,0.0032299863762033,0.0096873352066265,0.0145141533204829,0.0016722955103169,0.0,60.0,387513.0,0.0026346912308093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003233677287374,0.9081837800090864,0.0888581610313666,60.10973701322104,52.40382630409755
37061,47.0,172784.0,0.0249857536878274,0.6177073549104657,0.1317230183417999,0.068652743792787,0.0791946156786997,0.0164930645865548,0.0335019675208867,0.0073688780112084,0.0196665921790917,0.0007060112906784,0.0,41.0,619608.0,0.0044290837217579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002726746142445,0.7968424407591665,0.1984558009048309,41.33484700083096,47.75087062911058
327857,54.0,218702.0,0.0051507661097847,0.8091874678932158,0.0439243515949876,0.0056459073345169,0.065332277814162,0.0192597619997851,0.0244695153129342,0.0098334519318063,0.0157971047796861,0.0013993952291208,0.0,29.0,444862.0,0.0017056075968354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001504904090569,0.872351175446148,0.1257927265479594,29.126971943649263,44.61509649076959
374286,49.0,233795.00000000003,0.0055920827321386,0.8377187988746517,0.0383521343877752,0.0556754578703136,0.0255055169553319,0.0141476144991707,0.0160157033498307,0.0025923225516735,0.0037371867562275,0.0006631820228861,0.0,14.0,323059.0,0.0019571505309413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002935884448033,0.8627168811180801,0.1350323799061751,14.9447010861914,38.54597732731793
452398,22.0,43302.0,0.0367630630515875,0.7105757723341498,0.0740230209263371,0.0262764627125604,0.0087399112877287,0.0739535620973367,0.0240987461728026,0.0066890841668174,0.0378579389469981,0.0010224383036811,0.0,53.0,485037.0,0.0011506798308831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003443794019422,0.8141357351194045,0.18436920564777,52.607908216808426,54.531980429140674
101367,14.0,35524.0,0.0100196182182533,0.8073893660455868,0.0204086052289602,0.0276521503409676,0.0473815060291671,0.0276598744383597,0.0277524215786809,0.0085135629572585,0.0221425953266633,0.0010802998361022,0.0,23.0,603721.0,0.0022820794250728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001268022546148,0.9063968554758772,0.0911942628444352,24.02262425669096,37.29694787744063
383612,39.0,193753.0,0.037375106612077,0.7384617447415366,0.0226260556741421,0.0643338563664648,0.0533081089358051,0.0608083917277053,0.0029502447626355,0.0014059751450565,0.0182722684289936,0.000458247605583,0.0,41.0,179970.0,0.0046536503738849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001469405953797,0.9538606007098528,0.0413388083208823,46.7648894527988,47.82748152949483
7779,40.0,161533.0,0.0053759891047717,0.7712174216873091,0.0778941996679346,0.0420643222534581,0.0389507702734464,0.0198728415640316,0.018056965496814,0.0096027554508292,0.015199374936625,0.0017653595647802,0.0,43.0,226165.0,0.0023825394200615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003364346818904,0.6397487134407909,0.3575323124572571,43.4215498485309,50.195450557763536
465273,51.0,95740.0,0.0085935843777132,0.679212721217493,0.0719750508216974,0.0970610952642491,0.0378684639734844,0.0206910962138735,0.0449804242383066,0.0073716548667902,0.0316621454526322,0.0005837635737599,0.0,22.0,363963.0,0.0021879203471307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002332497281503,0.7428250378763117,0.2547537920484071,21.92995627445532,35.96276477125929
375476,35.0,204236.0,0.0321994670710096,0.6866363120491966,0.0678041647053291,0.0564013149562733,0.0755402508737403,0.0421130285840625,0.0166160269646439,0.0038896668951469,0.0184735906139512,0.0003261772866462,0.0,31.0,522950.0,0.0016876376307655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003049771709311,0.9160147135552822,0.081992671643021,32.364689336094216,39.92713020952516
449454,15.0,259147.0,0.0165840701027708,0.6875858390452023,0.0542847405487643,0.0413849550499713,0.074112234876404,0.067243915838857,0.0442111626681421,0.0095483809011308,0.0045550619943423,0.0004896389744147,0.0,25.0,380215.0,0.0029097514979401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002980394351231,0.8780835993130642,0.1187086097538725,25.71248469648873,19.33449229745014
117417,49.0,144003.0,0.0257875782287999,0.6594858767918329,0.1200235403541308,0.0240945190090601,0.0487196101389219,0.0703865267186514,0.0113574509876114,0.0021217043598682,0.0373913687112511,0.0006318246998717,0.0,52.0,34598.0,0.0013760432469321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001109798431223,0.9058802748475284,0.0926327020624173,59.83824170037457,47.77840808837425
185418,24.0,1797.0,0.01968502915902,0.6623326917234731,0.0899341930382929,0.0151948911033647,0.0791559015770717,0.0729419634228461,0.0194665707389832,0.0087347043363525,0.0310574688835963,0.0014965860169992,0.0,39.0,507055.0,0.001215178153152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001066459833311,0.8717841248573447,0.1268940510061721,39.40797444312017,40.21881082958652
63994,27.0,217685.0,0.0124449307288451,0.7441203686781053,0.073148109229737,0.0147138709576316,0.0198226299911423,0.0587868989197416,0.0410044840791165,0.0062738794358861,0.028282772599233,0.0014020553805611,0.0,21.0,612101.0,0.0018977756921409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000312735625861,0.8196738801042318,0.1781156085777661,21.78980009885084,30.92551183998273
201882,25.0,102142.0,0.0078678986691413,0.7614817882673839,0.0530248864663173,0.0999193833665287,0.0259582105715283,0.0114384323566143,0.0292551105039977,0.003948913233756,0.0068651829462312,0.0002401936185009,0.0,16.0,416587.0,0.0042577074122299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001046019422699,0.7968449822721424,0.1987927083733577,16.387626403035938,20.383214345716908
394501,47.0,241830.0,0.021351340311228,0.6542135285723928,0.1219450308169873,0.0062307674465848,0.0914023471495063,0.0360255392605421,0.0340331577101637,0.0086778581192405,0.0252822800114801,0.000838150601874,0.0,46.0,315671.0,0.0034292570505724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000123166857371,0.8319306938638279,0.1645168822282285,46.49792358925339,63.946506166076006
88972,55.0,31330.0,0.012130399545375,0.7903989297043081,0.05499402112076,0.0468107659378993,0.0412431612693738,0.0077189694872051,0.021377464700931,0.0005940112939572,0.0246199922876765,0.0001122846525136,0.0,45.0,329461.0,0.0013328116727949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002935519008625,0.7811714543556988,0.2172021820706437,45.32820094867037,48.41084141208893
97493,26.0,136957.0,0.0068428460237868,0.6505739476951383,0.1107105270529119,0.0423625267479058,0.0428116354211029,0.0662175498733674,0.0388496043368074,0.0029733062358573,0.0383075073057555,0.0003505493073664,0.0,23.0,683296.0,0.0032675416453412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002647523037895,0.865854690285077,0.1306130157657922,23.274612767665644,27.619423178223823
152384,20.0,298400.0,0.0181258905323831,0.5304273058526193,0.1915548403836129,0.0668007542720347,0.069428958952515,0.0641602331703271,0.0328920141313605,0.0071440056254788,0.0180162580374875,0.0014497390421808,0.0,55.0,537059.0,0.0019723559898302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002025973115234,0.9456465103924422,0.052178536306204,55.431839732851074,33.236825837309254
270886,49.0,102215.0,0.030318527258596,0.7227059727677136,0.0525724435380731,0.0495257984710878,0.075863430850348,0.0312653593985262,0.0303470301041362,0.0006896830708842,0.0061108256022347,0.0006009289383998,0.0,49.0,395398.0,0.0025549565642444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003842735319588,0.8234844248156401,0.1735763450881566,49.62305032673584,52.36238451152354
239819,11.0,208331.0,0.0098767924419925,0.5141723335203776,0.1852596013200259,0.0977221598934014,0.0951273328969832,0.019487534685607,0.0474914203922687,0.0063405993666402,0.0235572177036139,0.0009650077790893,0.0,38.0,693122.0,0.0024148537377997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000389196622076,0.785981109580858,0.2112148400592662,37.82840994768912,25.030399325975623
267396,41.0,1932.0,0.0354662476676204,0.6033329825688004,0.1582526468546172,0.053601930364134,0.0791572516346607,0.0072493527431523,0.0370375094873371,0.0013084842642007,0.0229398906109035,0.0016537038045731,0.0,54.0,354695.0,0.0025742047353061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001735120257774,0.7991904313803385,0.1980618518585779,53.97482293472518,53.84712083734024
159692,48.0,141311.0,0.0296840853249035,0.6333260783966689,0.093886746176523,0.0709702187003314,0.0929290622317797,0.027403773184436,0.0043098871602459,0.0083111951344404,0.0384004864184781,0.0007784672721927,0.0,38.0,150001.0,0.0034695730002836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003278753445365,0.9182338601070388,0.0779686915481409,43.65436107418475,64.87331389062427
280615,54.0,222587.0,0.0379042413514837,0.7194128340815504,0.0218459435454184,0.0332835180289985,0.0649036117233104,0.0751496487600824,0.0156686615801908,0.001844508988884,0.029616749892091,0.0003702820479901,0.0,46.0,610022.0,0.0039079301278449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000262527963271,0.96629610944884,0.0295334324600441,46.19342457913717,55.83485173100462
504350,10.0,217357.0,0.0301845838403173,0.7616211076333803,0.0831025530149076,0.0941649483445859,0.0006322762097312,0.0106852846143089,0.0091894714182341,0.0094041183544723,0.0006916585079848,0.000323998062077,0.0,39.0,197117.0,0.0031174302979198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002983761521898,0.8140323208208167,0.1825518727290736,40.37105585433983,13.834097796907711
110361,25.0,163393.0,0.0065988739703125,0.610898866885192,0.1746722351351715,0.0201837129557196,0.0509254201029819,0.0833780867404551,0.0272827745580587,0.0002925267462542,0.0242582622718063,0.0015092406340478,0.0,14.0,331314.0,0.0033966431653276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002006832797393,0.8805893015183198,0.1158133720366131,14.76156897726264,27.65255271065348
432958,48.0,213554.0,0.0083198755712598,0.7871147168488217,0.0332597482043714,0.0821797325983969,0.009824147643152,0.008149333920079,0.0306784587357581,0.0011503402660827,0.0378571338814944,0.0014665123305835,0.0,46.0,416878.0,0.0012103462876086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000156420378341,0.7300889360568643,0.268544297277186,46.16902477475065,63.22067631700099
310733,35.0,183990.0,0.007933965736467,0.6594426333735056,0.1050910270901816,0.0806495380217373,0.0186192661562376,0.0432795880935183,0.0404880590897786,0.0076365823358268,0.0359008798526383,0.0009584602501083,0.0,58.0,531886.0,0.0043901060370051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001445885674302,0.7964735446890008,0.1989917607065638,58.25484591155941,58.75093381862365
138297,48.0,108281.0,0.0122381115007064,0.7367372844114107,0.0925422624397912,0.0808693607340554,0.0328601186736998,0.0188697869608225,0.015420976270597,0.003302878907294,0.0069216952318572,0.0002375248697653,0.0,23.0,374084.0,0.0021596964913525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001664646190195,0.8841902890636189,0.113483549826009,23.49412987672531,33.195319998387504
171428,34.0,181956.0,0.0248254256340244,0.8409217343107689,0.0141273323578877,0.0644916915358174,0.0144855250555266,0.0056055772405358,0.0225906715277546,0.0006312872679457,0.0109088146126784,0.0014119404570601,0.0,60.0,316636.0,0.0016256531403137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000230951300032,0.9592287624977536,0.0389146330619006,60.24546319784491,58.95361458441391
316733,57.0,123739.0,0.0192585670371246,0.6758872373872855,0.0811367821662537,0.0637279184671534,0.0826401489095292,0.0415944587339284,0.0207706249850739,0.0016265570511059,0.011633818081231,0.0017238871813142,0.0,56.0,698986.0,0.0034333460963505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001298281604621,0.8180076088796581,0.1784292168635291,56.04325640771299,58.838490158798265
508719,51.0,299151.0,0.0056886154903946,0.7874915269767673,0.0405919552440682,0.0286501243402403,0.0410135325222164,0.0393826728948864,0.0306726150468852,0.0047070975960192,0.0199405276400525,0.0018613322484693,0.0,19.0,469927.0,0.0010114074066284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002834414781342,0.8199334877253699,0.1787716633898674,19.59858195091715,45.90298468857964
428852,52.0,12339.0,0.0293913770821852,0.6422006120503303,0.1254258874006628,0.0693441397877166,0.0130919865295488,0.0787339805849843,0.009519423504536,0.0094352763038215,0.0211731688564192,0.0016841478997947,0.0,43.0,676978.0,0.0038153094224679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000248126928039,0.9690941517783008,0.0268424118711921,42.071997549013815,43.45775561907999
365202,47.0,8176.000000000001,0.0295824023169801,0.6721183209314403,0.1374367313015712,0.0166827694867507,0.0453038806249787,0.0640965893038536,0.0027111749798292,0.0047511567252478,0.0258836215254255,0.0014333528039226,0.0,17.0,453942.0,0.0018550096192571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003038712739118,0.8012767411578273,0.1965643779490037,16.976061646366645,18.12151911175636
133539,24.0,208748.0,0.0258200043698495,0.7457173807254605,0.0184272936744423,0.0137682866494793,0.0540863480825038,0.0941021894514068,0.0383155607249888,0.0078036920098333,0.001219207564775,0.0007400367472603,0.0,49.0,351940.0,0.004283573702212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003940312756561,0.7683634941312765,0.2269589008908553,50.48034307734656,38.913024671526045
334863,12.0,212311.0,0.0077793314424237,0.6468905991508934,0.1161129905676652,0.0923628145627161,0.0853876570742603,0.0117355212770347,0.0210409854105237,0.0045904076159267,0.013032123566409,0.0010675693321467,0.0,41.0,584181.0,0.0040747327511089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000224053642719,0.7984424517053708,0.1972587619008013,41.6985987061131,29.552063310880328
186798,46.0,250488.0,0.0277074039092575,0.6377145336299176,0.1823757316765715,0.0041492926503439,0.025488361079592,0.0999501879311587,0.0053614264114969,0.0081901177389266,0.0081549576937582,0.0009079872789764,0.0,18.0,121659.0,0.0036197822288634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003913065092862,0.7958306187282772,0.2001582925335731,39.96294956626173,48.6978099092176
158461,35.0,12861.0,0.0191457596065533,0.6015449421865547,0.1388098786236845,0.0597472581496543,0.0942867865082578,0.0219437630872958,0.0250758543513449,0.0083894342788867,0.0300876177208252,0.0009687054869422,0.0,54.0,326497.0,0.0022217913957911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003770052588804,0.848621102055171,0.1487801012901574,54.20930531943168,54.268292315765166
423559,28.0,144936.0,0.0358614447309152,0.6490168288974272,0.0788652606258633,0.0458832445198859,0.0587584712088415,0.0687962081162716,0.0278003093362673,0.0048457068483373,0.0296705119178608,0.0005020137983298,0.0,20.0,371233.0,0.0040062977395045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010187798433,0.9919666312977308,0.0039251929784347,19.664042266725573,23.49527298051004
229543,32.0,183755.0,0.018473704805694,0.612077893468721,0.1174477709000361,0.032276150504533,0.0601924696161542,0.0929774861557823,0.0457604789437537,0.0071020457908615,0.0121226016149224,0.0015693981995414,0.0,22.0,63360.99999999999,0.0049143662610313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000340684767729,0.7907978262052338,0.2039471227660058,39.64201407059375,35.28711137286524
477160,41.0,141945.0,0.0169648392890395,0.7789769460972743,0.0614054475168967,0.0547076217001938,0.011598343283885,0.0040988959831195,0.030606027928612,0.0042828218461099,0.0353672397703384,0.0019918165845304,0.0,21.0,393269.0,0.0045076442143966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002572631703779,0.7998982240681993,0.195336868547026,21.547731091102264,40.89593828833699
328171,60.0,252436.0,0.0337373970977813,0.7487922495066538,0.0383290728322105,0.0919430575914604,0.0218030428606796,0.0417777480818078,0.0004703218182503,0.0057104111306159,0.0173609601932776,7.573888726237788e-05,0.0,23.0,414558.0,0.0042493153741406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002770200725517,0.7651350584843375,0.23033860606897,23.692001455855177,57.10220766921435
402396,49.0,202858.0,0.0297556848803388,0.6232939627996663,0.0576314292564938,0.0503841825378398,0.0766417722502214,0.0862039754967247,0.0401975642158651,0.0017423021745049,0.0341410360169555,8.090371389309904e-06,0.0,14.0,204513.0,0.0034210611493568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001244086245901,0.8540774039533578,0.1423771262726951,27.595527203760923,66.14348984313239
445287,40.0,157000.0,0.023208269338588,0.5737703105620803,0.1134665552070605,0.0971669569331788,0.0635557619074929,0.0920947599937758,0.0168869569125161,0.0006869390726505,0.0174944162502276,0.001669073822429,0.0,19.0,448481.0,0.0041334898405421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002924406696094,0.8378646626120111,0.1577094068778373,-14.683842455362992,36.6627098302161
