,"feed_gas temperature, C","feed_gas mass flow, kg/h",feed_gas CO2 mol frac,feed_gas Methane mol frac,feed_gas Ethane mol frac,feed_gas Propane mol frac,feed_gas i-Butane mol frac,feed_gas n-Butane mol frac,feed_gas i-Pentane mol frac,feed_gas n-Pentane mol frac,feed_gas H2S mol frac,feed_gas H2O mol frac,feed_gas MDEAmine mol frac,"feed_gas molar flow, kgmol/h",feed_gas molecular weight,"lean_amine temperature, C","lean_amine mass flow, kg/h",lean_amine CO2 mol frac,lean_amine Methane mol frac,lean_amine Ethane mol frac,lean_amine Propane mol frac,lean_amine i-Butane mol frac,lean_amine n-Butane mol frac,lean_amine i-Pentane mol frac,lean_amine n-Pentane mol frac,lean_amine H2S mol frac,lean_amine H2O mol frac,lean_amine MDEAmine mol frac,"lean_amine molar flow, kgmol/h",lean_amine molecular weight,"rich_amine temperature, C","rich_amine mass flow, kg/h",rich_amine molecular weight,"rich_amine molar flow, kgmol/h",sweet_gas molecular weight
253911,32.0,67775.0,0.0321338364167825,0.6956720076380033,0.122638259202589,0.0465986680325076,0.0447065989999413,0.0124320365682615,0.0382239779137413,0.0008573615962638,0.0048430493917375,0.0018942042401717,0.0,2748.685982359296,24.65723637948133,55.0,111717.0,0.0012195452920516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003692633788653,0.939353438479108,0.0590577528499748,4649.737769293549,24.02651623447865,54.05025871874352,115690.3004497291,24.383303838964416,4744.6523741732035,24.041897539367216
350326,28.0,78160.0,0.0192783739563575,0.6635539508345363,0.1346325407647747,0.0117971275052138,0.0751881720583374,0.0488700319753806,0.0134683923398899,0.0083252357870421,0.0231754529496184,0.0017107218288487,0.0,3045.271341383583,25.6660215915239,36.0,358722.0,0.003370064450579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003156824644707,0.9407827844205744,0.0555314686643757,15120.07724194876,23.72487879921478,37.98331461513618,363631.71722567896,23.829334021545662,15259.835499258843,25.210790884350416
130811,38.0,33196.0,0.0181820381920683,0.6805947129516311,0.1339026959563979,0.0385010044340868,0.0589477776712274,0.0162631950455587,0.0430393044963212,0.0076751710573395,0.0021477225568393,0.0007463776385294,0.0,1298.738015512308,25.56019736351931,21.0,536074.0,0.0011532100463618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001954073533616,0.7980155827089216,0.2006357998913549,13981.23122000435,38.3424028659926,22.50149588344744,538209.200792654,38.30742092328385,14049.73730469863,25.247921492894807
314289,37.0,45132.0,0.0243024803959323,0.6996127486616439,0.1526172515584645,0.0063448172450135,0.0461601500162772,0.0437582737427803,0.0213444384234461,0.0038724110742359,0.0011950031799113,0.0007924257022945,0.0,1860.118688557426,24.26296788351776,55.0,122067.0,0.0021600994573737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002411559859992,0.9021653996754502,0.0954333448811768,4402.2623302111115,27.72824308135818,55.04612650844939,124047.7063219532,27.879369542372743,4449.44445868541,23.80187736743977
396929,12.0,241985.0,0.0096674924568761,0.6948590020380429,0.0711918799451385,0.052038236456485,0.0875700908533405,0.042195778011932,0.0116822926436961,0.0092758248787154,0.0203600946303387,0.0011593080854344,0.0,9387.376347466745,25.77770306027003,16.0,460792.0,0.0045815479611913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002567458391,0.8479553314375421,0.1472063747621664,13951.471254599686,33.02820122631014,20.31022621588972,471894.1813402439,33.07155956323887,14268.882011381891,25.45575463890273
229304,14.0,171104.0,0.014435711766031,0.6138990046418598,0.1788257384693762,0.0605244687440532,0.0549707104064131,0.0254474826288205,0.0351657843813516,0.0026511156452726,0.014064020101023,1.596321579851523e-05,0.0,6478.172836789498,26.412385762278767,36.0,527009.0,0.0023767401549194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196666013478,0.8296588979123727,0.1677676959192298,15036.061934003033,35.04966940899631,31.0844701643897,534762.1360039166,35.07336873781995,15246.956743772305,26.06408448641114
409573,17.0,297453.0,0.0085449239503847,0.6562760090919634,0.1172760837208731,0.0772291045940213,0.0069955745289289,0.093868168917623,0.0002131378355306,0.0010148115146458,0.0368649895852828,0.001717196260746,0.0,11862.519254397881,25.075027793082235,45.0,210355.0,0.0026490971502514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003040984177052,0.9582162166728968,0.0388305877591464,9554.34577666766,22.01668276583633,17.098792479914778,223151.3799896793,22.48537887026053,9924.288190884005,24.768737591997187
493198,29.0,224155.0,0.0312076644661101,0.5712105296101997,0.1781971188992669,0.0121961275855693,0.0413150887881317,0.0984831708266929,0.0297761058091935,0.0039125958004697,0.0330692618566921,0.0006323363576737,0.0,7969.099779455811,28.128020253663703,58.0,662144.0,0.0037696263073377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003599517564969,0.8416931814710202,0.1541772404651451,19640.1203560946,33.71384635097348,57.14636067022786,679744.0611318029,33.80551319299119,20107.49126189075,27.53431140299672
158438,37.0,118777.0,0.0344940674957711,0.6496934656472401,0.1665348403872661,0.0156285292012792,0.0238682085448925,0.0438340810674166,0.0427010080763628,0.0014765548848474,0.0207414784299955,0.0010277662649283,0.0,4660.536097146844,25.485694676351645,17.0,378526.0,0.0025060341179658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001162694095671,0.886341186934845,0.1110365095376219,12913.041675286871,29.31346537233187,31.5831933821442,388924.3067878347,29.49531674438953,13185.96813718958,24.701079225826447
496191,17.0,46383.0,0.0226228080604431,0.6832008701936255,0.0370315214357116,0.0663941705521615,0.0694182173346547,0.092915692237807,0.0034357297445903,0.0029075000749201,0.0201569479930406,0.0019165423730452,0.0,1742.9415737200195,26.61190753572031,15.0,107802.0,0.0014824715680919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002042475130358,0.8782740271495183,0.1200392537693539,3569.734355771331,30.19888575902356,23.02634729164879,110813.94600551644,30.345535561820927,3651.7380218834037,26.11238734200829
240553,22.0,284534.0,0.035685787849359,0.7579783122701202,0.091867219607816,0.0003374639983602,0.0446579971278182,0.0231233118159574,0.0438924863468728,9.184743982409646e-05,0.0010828548906908,0.0012827186531807,0.0,12015.25600223257,23.68106014113477,53.0,52372.0,0.0025868062878249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001133429577889,0.7764548381205821,0.2208450126338038,1295.615669491449,40.42248116724067,22.46300487924617,55539.55745722797,40.346354515077806,1376.5694106631697,23.576279231741363
380069,35.0,86783.0,0.0269625270111131,0.5947050171335404,0.186902526679538,0.0409790377391826,0.0661715626464846,0.0075042286842118,0.0360690051031628,0.0027437415710838,0.0374618017889928,0.0005005516426898,0.0,3272.005870676228,26.522874172614028,58.0,697325.0,0.0036410609006519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001825939525253,0.8008906799441359,0.1952856652026869,18415.73838947736,37.865709495441536,59.60220925868879,706528.485618154,37.84871826808414,18667.170724614283,25.6837032666362
432562,37.0,176182.0,0.0294851160931069,0.529767492016231,0.1601448161030892,0.0867338435063559,0.0603968767442489,0.0939846178941104,0.0096068706335499,0.0066388590842841,0.0223018505582135,0.0009396573668101,0.0,6000.9428933839645,29.359052923873104,32.0,501327.0,0.0047329776571143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001527031100567,0.923399876042164,0.0717144431906648,19741.502375231823,25.39457182493756,40.43163046119509,511841.7971961197,25.55945171269036,20025.53900410893,28.978471071393543
313781,32.0,218615.0,0.0334524971822173,0.6702424837051401,0.0127779940928193,0.0686687048827192,0.0978056959419049,0.0773059834603689,0.0066428253321616,0.0043146494807259,0.0281156287079952,0.0006735372139471,0.0,7927.69937400196,27.57609612656661,49.0,500385.0,0.0027548604776958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001042876644273,0.8724164198121105,0.1247244320457662,16296.927696958724,30.70425354426651,51.674650139022845,519137.0100205006,30.936870661943143,16780.52753600301,26.8485112324114
179563,21.0,196653.0,0.0094094259139035,0.8566747109860348,0.0309102180151159,0.0119185466269006,0.0501740076765937,0.0184428117038167,0.0051036811758103,0.0041098945142651,0.0126833756734608,0.0005733277140982,0.0,9496.398598675018,20.70816614915869,37.0,145775.0,0.0016911687666899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001230831983293,0.8100366244261361,0.1881491236088446,3930.0698015774587,37.092216515210126,32.96373505822413,153233.47943664022,37.1164740350176,4128.4492511888875,20.347830815385425
310750,60.0,22820.0,0.0326537279283907,0.5595771954114773,0.176276423786466,0.0925984381920826,0.0087107793516758,0.0698413031654307,0.0277469544439842,0.0022902900132196,0.0302203479976323,8.453970964029912e-05,0.0,827.9370137902056,27.562483159839083,15.0,481921.0,0.0008559788915291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240539178437,0.8223853501558452,0.1764346170347819,13428.161151583852,35.88883053754217,18.902335451944,484744.7234212418,35.86343391927012,13516.40572156084,27.033230832634004
248198,29.0,75690.0,0.0050658598175669,0.6120084944152511,0.185388828278242,0.0039612458161693,0.085705981604903,0.0485964404626242,0.0482464584936564,0.0061220619723831,0.0040553685698315,0.0008492605693721,0.0,2735.1731251425613,27.672836978483737,58.0,695341.0,0.0011594277863395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003323311950282,0.9666931196353404,0.0318151213832915,32692.991314206574,21.268809370094043,55.84895373668172,696924.617873029,21.283113125239723,32745.42656292812,27.623415160423587
349529,51.0,197867.0,0.0149100118587073,0.823239599477884,0.0097032318072678,0.0147232978121104,0.0355954860626373,0.0477559851373683,0.0277057015485571,0.0025472753203367,0.0237031458379843,0.0001162651371465,0.0,8739.085158877444,22.641614814681184,43.0,654592.0,0.0045351763912988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002798117780825,0.7808947633866457,0.2142902484439729,16441.748093725193,39.81279826625112,51.50825091497615,665943.4834851868,39.7384266745539,16758.17437210258,22.14449369980176
451407,57.0,231033.0,0.0180087035101748,0.7387860062131583,0.0336460286285861,0.0267595552792489,0.0783337869566202,0.0106203768011026,0.0457311107999298,0.0070527660466547,0.0395657436086806,0.0014959221558435,0.0,9171.409070862084,25.19056757963186,10.0,562510.0,0.0028913534831582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001133070725663,0.8692849060705996,0.1277104333736757,18139.646403293264,31.009976021245706,40.57753246590181,582587.8598471652,31.152010821166613,18701.452795185818,24.50230841292236
240148,39.0,149046.0,0.0102641859470012,0.8657515221940257,0.014907744614293,0.0365373172728614,0.0090589130464707,0.0498342345439239,0.0052883572022936,0.0031001116718786,0.0040887174087101,0.0011688960985414,0.0,7239.13736176707,20.58891723579865,29.0,227430.0,0.0027673887859099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001591180075989,0.7928160522943195,0.2042574409121716,5869.145673778535,38.75010310547998,38.80118348354199,230138.01471502,38.69484664373847,5947.510706887902,20.43606172190805
198430,12.0,236447.0,0.0145736993417863,0.7278026938568845,0.0140862370660389,0.0703117178794789,0.0332732173485242,0.0697073468968343,0.028513048361778,0.0043023456331431,0.0370511094676615,0.00037858414787,0.0,9285.455827088075,25.46423184850258,12.0,391956.0,0.004765757934978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001585390215219,0.8128262945655413,0.1822494084779587,10716.218652018913,36.57596142144378,28.145765546657515,409771.9851187345,36.54658067630703,11212.320757120451,24.8745268192314
512435,58.0,208281.0,0.0115496841139288,0.6805351063169933,0.1205271276925072,0.0100969557736408,0.0986601199070919,0.0230860367462605,0.0150756211229252,0.0052624322851462,0.0338444871395442,0.0013624289019616,0.0,8259.503332815631,25.21713371946759,20.0,347629.0,0.0020455418994124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002332152038639,0.9138010524777253,0.0839201904189983,13088.145817217614,26.560599557401773,49.80133786041739,359841.6224758894,26.76745362023746,13443.251927551006,24.804975256865664
284717,49.0,93515.0,0.0390064564292373,0.6830141318667978,0.1699895152846197,0.0094625321590784,0.0450392239485128,0.0180616764172165,0.0245490360533878,0.0024289926620755,0.0077595471262982,0.0006888880527757,0.0,3881.2779968146788,24.09386807045172,48.0,99100.0,0.0020813195312428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002968615042737,0.8911872910650344,0.106434527899449,3436.2184080849183,28.83984317377272,65.14931969384435,104278.58576395355,29.295439988732905,3559.550080287558,23.50656624803337
270626,22.0,87559.0,0.0258735492575715,0.6632588663589095,0.154747780668726,0.0405746560584504,0.0381187857870412,0.0419932304683646,0.0218719642547717,0.0092315564376377,0.0029794399381663,0.0013501707703608,0.0,3467.9602153017713,25.24798283834432,56.0,688595.0,0.0026328138198903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003040921163134,0.8352442423624473,0.1618188517013488,19984.568676520164,34.45633534283024,53.32400727636679,693687.5504544409,34.476745369788084,20120.447652878458,24.749231375795432
279297,25.0,57237.0,0.0217285153662603,0.6733423873911507,0.1618448002024143,0.0086624061017213,0.0652933029161536,0.0228285814304036,0.0069366557804482,0.0020981055058506,0.03646414322416,0.0008011020814371,0.0,2381.091297375842,24.038137497323127,14.0,191751.0,0.0033966730993005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003181145194369,0.8998273397322368,0.0964578726490257,6881.365809116474,27.865253108033748,24.794869962506425,196514.1474394372,28.0050035463971,7017.1084647021635,23.37002440686721
156139,51.0,116241.0,0.0331724271311367,0.7243673541570117,0.1083682035631378,0.0215137409285348,0.0116507365056578,0.0562678558451276,0.0056843752334667,0.0064809206397222,0.0305148898725819,0.0019794961236225,0.0,5012.744681631633,23.18909247980368,12.0,403358.0,0.004808024458892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002749668354585,0.759665324409839,0.2352516842958103,9617.494231517434,41.94003035407683,35.00219888546991,416052.20008779765,41.77766600496281,9958.72292239529,22.16556683465279
51796,22.0,87978.0,0.0118277712382244,0.723716180613894,0.0915353278730472,0.0487173718504509,0.0423445263875686,0.0500616047169382,0.0265435577950776,0.0036217779711415,0.0012266167835944,0.0004052647700628,0.0,3572.254272215096,24.62814606571841,51.0,124397.0,0.0012013180337644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001153906599102,0.7697631390114692,0.2289201522948561,3019.1037864780405,41.20328706722478,34.58836447470799,126214.22466526883,41.21612719727694,3062.2533762368516,24.41434388813951
367974,11.0,115206.0,0.0385559935663869,0.5270495275639245,0.0868428077089537,0.0990611011214711,0.0746797430440335,0.095471365952313,0.0369940909644083,0.0053598417160596,0.0345455606873664,0.0014399676750826,0.0,3682.976132869167,31.28068058107412,47.0,549525.0,0.0024763379974826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000269348851968,0.9173344827107512,0.079919830439798,21000.08750149484,26.16774810871066,48.0213818120157,559836.2428107338,26.311588073102023,21277.174196225988,30.79805116827616
298253,22.0,27597.0,0.0136988043424603,0.6094925677901037,0.1478978683077973,0.0804826460634134,0.0496347766413939,0.0391413548364605,0.0480207164685613,0.0016009874950952,0.008961779506004,0.00106849854871,0.0,1005.6505145655093,27.44193892440185,19.0,52853.0,0.0040497017632652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003525410203488,0.882221088768428,0.1133766684479579,1785.9307943000967,29.59409187001168,25.74030934854545,53812.50715706454,29.69623107344916,1812.0988829850967,27.19547808016007
73484,57.0,166459.0,0.0202257019991129,0.8327339945297157,0.0305923097663677,0.0651094224906142,0.0172837142189086,0.0227019262964734,0.001448217089087,0.0018411725630679,0.0079770369800015,8.650406665080835e-05,0.0,7973.953198979333,20.875341984864768,58.0,194400.0,0.0048422873740073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001189639385153,0.8483011722423369,0.1467375764451404,5893.525977476777,32.985347098313696,64.99794320776101,199004.5001602288,33.14386151224921,6004.26417080826,20.583756100210543
301362,15.0,180450.0,0.0062000341951306,0.7700208416979499,0.0334308242831808,0.0122674488111418,0.0443435166466019,0.0994607029338387,0.0218692747046719,0.0023025845554801,0.0097321856594379,0.0003725865125658,0.0,7331.4538076512135,24.61312650046021,59.0,649443.0,0.0037129126741994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000202368640929,0.8882226847948529,0.1078620338900186,22375.198840530364,29.02512753645796,48.86620016550546,654190.4311393311,29.065888597090925,22507.15401162055,24.40483396557691
348077,16.0,209130.0,0.0153129276870537,0.6647577193141287,0.0899297789354402,0.0955907567856748,0.0316385805715284,0.0513064783040845,0.0215255553407872,0.0068836177060812,0.0223276402960235,0.0007269450591973,0.0,8073.68010231374,25.902685931297665,43.0,278064.0,0.0031076564748751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002919911425472,0.88303182140908,0.1135685309734977,9397.85204766281,29.588037627082336,27.26221949857711,286999.1143792937,29.74568313209759,9648.429088172541,25.59021452729538
464317,36.0,8852.0,0.0051149266188512,0.7119380546003463,0.0291352292808704,0.0200750537748538,0.0917206019999814,0.0890101342191541,0.0068755128956098,0.0053658200666586,0.0396375242013748,0.0011271423422991,0.0,338.2885328201732,26.167011710992668,29.0,607768.0,0.0011472316621433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000187529660263,0.8112587994911482,0.1874064391864452,16424.390473661315,37.00399116634718,29.46898643136842,609499.3123161166,36.97000698097148,16486.31856168777,25.765943781131654
51896,33.0,47004.0,0.0284147079462492,0.7495402749496587,0.0142223096623949,0.0554575229235177,0.0332150157339313,0.0842054372373641,0.0148587849508989,0.003673585253137,0.0163868699451052,2.549139774282794e-05,0.0,1890.0403689378393,24.86931008061759,43.0,558026.0,0.0033926432553322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002017625241077,0.9087673496760856,0.0876382445444742,20689.708616727552,26.97118699626529,45.10556391312349,561921.5601914142,27.015045599093508,20800.31877533716,24.22597950645883
320649,12.0,280296.0,0.0316045033044708,0.5575612457103182,0.1426550365241818,0.0788654929224199,0.0408460080313698,0.083950264936411,0.0418900817144188,0.0040000717136805,0.0167901435146335,0.0018371516280953,0.0,9575.267436944861,29.272916066920093,23.0,46922.0,0.0033772172908665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003854849070708,0.7605251362015315,0.2357121616005311,1118.490336722459,41.95118943762782,-51.64142845200067,56507.5284802554,40.350359743408426,1400.4219253456938,29.129526355017827
278031,60.0,26300.0,0.0176315803751949,0.6198990185932063,0.1743481808771246,0.072709748178185,0.0638583510805061,0.0023813594410376,0.0417555518038585,0.0024290623056319,0.0030663675023157,0.0019207798429391,0.0,998.2233965364156,26.34680783004525,26.0,327469.0,0.0034837352412319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003769166677477,0.988640632880416,0.0074987152106041,17353.60095668509,18.870377440242443,29.71527820648396,328721.91383564775,18.89838489767073,17394.180276017316,26.154901137671555
485930,14.0,178399.0,0.0258585611483726,0.5932376591763419,0.1854525902736861,0.0754441445439413,0.0140882068484275,0.0573188350733418,0.0363259108648677,0.0010269599043014,0.0105970792005799,0.0006500529661395,0.0,6662.43769747649,26.7768357620172,31.0,572722.0,0.0047882382503342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001759081404147,0.8608799845299248,0.1341558690793263,18059.968777759474,31.71223644114473,28.918041463298835,583000.6494564149,31.80748421189348,18329.03996973199,26.296060205347544
479501,24.0,218582.0,0.0186511772261177,0.6508423673120864,0.1535529727553892,0.0373147769517509,0.0361388816336256,0.0475803897744526,0.0412503662022561,0.0033660206642783,0.0108558631735867,0.0004471843064559,0.0,8410.864217199827,25.98805477717854,11.0,387152.0,0.0037849390829793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003877502269115,0.7993399857931072,0.1964873248970018,10189.741198378473,37.99429175508489,26.05834893235448,397285.77664988895,37.99966196721509,10454.98186254011,25.590210742351687
247839,34.0,19026.0,0.0148921815208525,0.689425082769411,0.1353037235211652,0.0791939960885515,0.0309708334647803,0.0277001044247338,0.0103633260890828,0.0061913215770151,0.0046479332301643,0.0013114973142429,0.0,790.6741144282137,24.06301111015744,34.0,697227.0,0.0010804622825994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003024786197627,0.9211014273503256,0.0775156317473119,26931.592688475837,25.88881422888691,34.78591844482139,698855.3555453846,25.89031447640274,26992.926493123276,23.85394612268594
231188,41.0,189886.0,0.0266769040296364,0.681142685526514,0.0123038372115861,0.062920918647856,0.0995578745309328,0.0604257273321485,0.0256873292904086,0.0084476993199456,0.0221983461433831,0.0006386779675886,0.0,6836.40011915525,27.77572943221228,48.0,268236.0,0.0011413398747867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002093442015396,0.797494304241668,0.2011550116820055,6986.252058521875,38.39483570776751,59.3421304068155,280251.0947496063,38.41864606844972,7294.6634884084315,27.24742852921823
64966,55.0,195897.0,0.0367776520205883,0.8934819308943126,0.0048287906891233,0.0007425807879605,0.0240171519702625,0.0145601997550244,0.009614501166798,0.0062230103180333,0.0077955577613618,0.0019586246365347,0.0,9885.630393090998,19.816338686596165,10.0,486840.0,0.0033213674978454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002486775115072,0.8613188759801004,0.1351110790105469,15322.977436538791,31.77189302903321,33.00247085057549,497263.2105983044,31.86410608541363,15605.748024606772,19.314432696878136
57276,50.0,121345.0,0.0235628871812026,0.6892677183619231,0.0695406492330017,0.0277616789546127,0.052449671836117,0.0930016687140607,0.0116613131770949,0.0004312625867459,0.0322160868041627,0.0001070631510782,0.0,4696.644088379076,25.83653300454348,39.0,272644.0,0.00442203334829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878371621849,0.9574514376391036,0.0379386918504214,12409.443234116286,21.97068755272128,50.65363892012607,282338.69424736133,22.28727852209924,12668.154793659744,25.15818008209614
262465,47.0,198882.0,0.0357556674188374,0.5079932388864443,0.194989761583016,0.0806270404622463,0.0458481717963086,0.0839319094217571,0.0400157344570167,0.0066645012850407,0.0029703354273437,0.0012036392619884,0.0,6590.728376701844,30.17602738766261,54.0,270762.0,0.0017472910760504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001290776037487,0.913781487654536,0.0843421436656648,10181.375195550709,26.59385346277424,54.97164581708694,277464.8980636464,26.83410354129396,10340.009966670452,29.87815689895602
510605,22.0,278547.0,0.0173218010741668,0.808694267487462,0.0065203180508969,0.0996446931026781,0.0202064686818471,0.0010957827503859,0.0348690898539477,0.0055111973309737,0.005966857572246,0.0001695240953954,0.0,12279.399933523178,22.68408892193154,48.0,89936.0,0.0041410432050215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001104691956708,0.8272983485971094,0.1684501390021981,2557.6757640425135,35.16317481065403,24.208924511254907,93887.93105250466,35.28656516138787,2660.727407813584,22.551512359300787
486444,48.0,251805.00000000003,0.031755321337115,0.7668689053016994,0.0185466589343166,0.0822953890757034,0.0307688774989268,0.0228385088938779,0.0136288080934566,0.0099564284790251,0.0227916339054614,0.0005494684804175,0.0,10719.17679059033,23.4910763129724,33.0,112872.0,0.0018077368992924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001173772630921,0.7102695288252475,0.2878053570123678,2392.611470067851,47.17523150417695,57.78102267114167,123789.21628314124,46.285321816144034,2674.4810541635757,23.079495405382577
157963,44.0,250136.0,0.0108984625858293,0.854445304595633,0.0202672570315093,0.0260688035150074,0.0518812390492012,0.013690508735674,0.0034024943714814,0.0026061712974624,0.0149247895986115,0.0018149692195901,0.0,12064.971889281383,20.732414654212565,23.0,147007.0,0.0033672771105148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002883143486591,0.8439979039612344,0.1523465045795917,4386.035005538917,33.51706035504773,53.7704345580147,156812.7327457756,33.667852785130435,4657.639848509516,20.378426814876825
143698,41.0,127825.0,0.0174626544215546,0.6714335318738615,0.0776795599798807,0.0966116376322889,0.0610287883409099,0.0149211133525258,0.0385918431709352,0.0012916417276346,0.0203451508215003,0.0006340786789081,0.0,4891.3057603874795,26.13310356412353,21.0,212580.0,0.0026929187561424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003704102475922,0.8472060614243894,0.149730609571876,6396.027291360822,33.2362559314176,42.64865386786926,218205.6589344361,33.297875148935134,6553.1406421113425,25.812077434118564
437522,42.0,246505.0,0.0054511813367633,0.7524912941701425,0.0011936240573429,0.0427060567994995,0.0878064149754424,0.0980105254419833,0.007391274519915,0.0030381004642456,0.0012684205987673,0.0006431076358977,0.0,9540.17167052411,25.83863357109356,53.0,678943.0,0.0048592589354643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002710260862804,0.8385291966107851,0.1563405183674701,19992.694623463703,33.95955436658264,45.24847395837418,681634.7552579535,33.968206699032855,20066.845485763046,25.75667745524113
425369,30.0,109540.0,0.0369278816413338,0.657106464916557,0.0834307353595586,0.0059608802837944,0.0676818505740713,0.0867447695115727,0.0304668048628582,0.0038895034709989,0.0269290616746928,0.000862047704562,0.0,4008.5606511481474,27.326516805633247,33.0,102558.0,0.0024898120513509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002469507981952,0.9363947114344008,0.0608685257160531,4230.813532661804,24.24072798487905,44.99181451407571,109344.67110871228,24.785438835549066,4411.64959128673,26.84449374753818
503888,54.0,212398.0,0.0157848203655744,0.7268397634882171,0.0284496095067341,0.0647676021810773,0.024103854387173,0.0671251016634886,0.044033368349373,0.0049773958461466,0.0225271125656444,0.001391371646571,0.0,8265.089983857892,25.69820781320267,14.0,336687.0,0.0034853577708424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003325887536254,0.8883055081702104,0.1078765453053217,11600.786990522998,29.02277235803475,46.99418409211211,346193.26086486,29.155541127424883,11874.012536821572,25.3872848720522
470648,24.0,295605.0,0.0056126887147764,0.6241308498052796,0.1461614645524381,0.0254581960944351,0.053218151172711,0.0748600786453747,0.0371447753831678,0.0001824352372292,0.0324601699673936,0.0007711904271941,0.0,10934.101618435501,27.035142924005168,34.0,120039.0,0.0046440092656459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003195461145504,0.8025387443560936,0.1924977002637099,3191.509506099224,37.611982596509925,33.225722851366015,134322.5973479195,37.33235695042565,3598.0208141234975,26.722297729791848
376670,57.0,21321.0,0.0161007721360604,0.7334807060469238,0.1120079303882522,0.0012245288334909,0.0780498135725124,0.0469660032258476,0.0091019847036937,0.0015739040870613,0.0008124859366213,0.0006818710695359,0.0,889.3284291677634,23.97427013544621,25.0,602305.0,0.0014349192112034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002023016568123,0.8672961119957044,0.1310666671362798,19234.96722866316,31.31302449543401,27.8355852149744,603983.5312680041,31.302616689939804,19294.985376162353,23.68530713555866
415523,55.0,97252.0,0.0345113531647065,0.5247716145184484,0.1711637253439586,0.0926901472469996,0.0763065725316086,0.062279481397658,0.0028561790298089,0.0005292710468237,0.0347739692088887,0.0001176865110986,0.0,3393.4897930379784,28.6584035701302,25.0,78525.0,0.0014725868970118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000224420040122,0.7983679508306217,0.1999350422322443,2051.3167225571483,38.28029047709006,66.34631786513694,84512.2320532409,38.20275306670315,2212.2026626112524,28.2325865145884
